point_id,city,sidewalk_present,crosswalk_present,crosswalk_source,intersection_count_200m,footway_density_200m,building_footprint_frac_100m,crosswalk_present_legacy
481,msp,1,0,osm_nodes,62,0.008346,0.0658,
482,msp,1,0,osm_nodes,28,0.004797,0.0875,
483,msp,1,0,osm_nodes,59,0.006699,0.1109,
484,msp,1,0,osm_nodes,62,0.007009,0.1054,
485,msp,1,0,osm_nodes,61,0.006967,0.0821,
486,msp,1,0,osm_nodes,58,0.006969,0.0845,
487,msp,0,0,osm_nodes,58,0.005825,0.025,
488,msp,0,0,osm_nodes,58,0.005734,0.0354,
489,msp,0,0,osm_nodes,65,0.006237,0.0402,
490,msp,0,0,osm_nodes,63,0.006147,0.0402,
491,msp,0,0,osm_nodes,56,0.005367,0.0155,
492,msp,0,0,osm_nodes,5,0.000977,0.0744,
493,msp,0,0,osm_nodes,5,0.001197,0.0649,
494,msp,1,0,osm_nodes,44,0.020403,0.2308,
495,msp,1,0,osm_nodes,50,0.020098,0.276,
496,msp,1,0,osm_nodes,35,0.017168,0.1759,
497,msp,1,0,osm_nodes,42,0.021577,0.2173,
498,msp,1,0,osm_nodes,38,0.021402,0.2842,
499,msp,1,0,osm_nodes,58,0.026605,0.1469,
500,msp,1,0,osm_nodes,39,0.018559,0.1789,
501,msp,1,0,osm_nodes,57,0.026734,0.1359,
502,msp,1,0,osm_nodes,38,0.018244,0.1773,
503,msp,1,1,osm_nodes,39,0.025711,0.0627,
504,msp,1,1,osm_nodes,32,0.024641,0.0647,
505,msp,1,1,osm_nodes,32,0.024653,0.0646,
506,msp,1,1,osm_nodes,32,0.025211,0.0603,
507,msp,1,1,osm_nodes,32,0.025171,0.039,
508,msp,1,1,osm_nodes,36,0.025011,0.0836,
509,msp,1,1,osm_nodes,35,0.024725,0.0797,
510,msp,1,1,osm_nodes,35,0.024885,0.104,
511,msp,1,1,osm_nodes,34,0.024526,0.1014,
512,msp,1,0,osm_nodes,29,0.021731,0.0652,
513,msp,1,0,osm_nodes,35,0.020897,0.0838,
514,msp,1,0,osm_nodes,35,0.02061,0.0883,
515,msp,1,0,osm_nodes,38,0.020356,0.1017,
516,msp,1,0,osm_nodes,36,0.019408,0.0966,
517,msp,1,0,osm_nodes,39,0.020512,0.0687,
518,msp,1,0,osm_nodes,30,0.017266,0.0287,
519,msp,1,0,osm_nodes,38,0.020142,0.0479,
520,msp,1,0,osm_nodes,38,0.020211,0.0471,
521,msp,1,0,osm_nodes,38,0.020473,0.0577,
522,msp,1,0,osm_nodes,34,0.020079,0.1039,
523,msp,1,0,osm_nodes,34,0.020222,0.1056,
524,msp,1,0,osm_nodes,38,0.020129,0.1097,
525,msp,1,0,osm_nodes,27,0.01944,0.1516,
526,msp,1,0,osm_nodes,25,0.013311,0.2908,
527,msp,1,0,osm_nodes,25,0.014615,0.267,
528,msp,1,0,osm_nodes,17,0.01146,0.1396,
529,msp,1,0,osm_nodes,8,0.005338,0.1732,
530,msp,1,0,osm_nodes,18,0.011848,0.1306,
531,msp,1,0,osm_nodes,18,0.013062,0.0904,
532,msp,1,0,osm_nodes,18,0.013335,0.0512,
533,msp,1,0,osm_nodes,10,0.010755,0.3331,
534,msp,1,0,osm_nodes,16,0.012417,0.0587,
535,msp,1,0,osm_nodes,21,0.016164,0.0279,
536,msp,1,0,osm_nodes,14,0.009182,0.1165,
537,msp,1,0,osm_nodes,13,0.009117,0.119,
538,msp,1,0,osm_nodes,26,0.018231,0.0838,
539,msp,1,0,osm_nodes,30,0.017769,0.1011,
540,msp,1,0,osm_nodes,32,0.02163,0.161,
541,msp,0,0,osm_nodes,33,0.012643,0.1182,
542,msp,1,1,osm_nodes,17,0.021153,0.1493,
543,msp,1,1,osm_nodes,25,0.015995,0.0754,
544,msp,1,1,osm_nodes,34,0.012239,0.0713,
545,msp,1,0,osm_nodes,33,0.017651,0.015,
546,msp,1,1,osm_nodes,19,0.01821,0.1039,
547,msp,1,0,osm_nodes,34,0.017902,0.018,
548,msp,1,0,osm_nodes,50,0.02673,0.2082,
549,msp,1,1,osm_nodes,34,0.012331,0.0969,
550,msp,1,1,osm_nodes,33,0.012466,0.1387,
551,msp,0,0,osm_nodes,50,0.026475,0.2194,
552,msp,1,1,osm_nodes,24,0.01689,0.0857,
553,msp,0,0,osm_nodes,51,0.026057,0.248,
554,msp,1,0,osm_nodes,37,0.019538,0.0795,
555,msp,1,0,osm_nodes,47,0.023807,0.077,
556,msp,1,0,osm_nodes,52,0.024477,0.0933,
557,msp,1,0,osm_nodes,36,0.021842,0.0864,
558,msp,0,0,osm_nodes,60,0.026492,0.224,
559,msp,1,0,osm_nodes,24,0.022209,0.3239,
560,msp,1,0,osm_nodes,51,0.025083,0.1227,
561,msp,1,0,osm_nodes,25,0.017892,0.1404,
562,msp,1,0,osm_nodes,25,0.017942,0.143,
563,msp,1,0,osm_nodes,48,0.025736,0.1567,
564,msp,1,0,osm_nodes,56,0.02532,0.1323,
565,msp,1,0,osm_nodes,62,0.026145,0.1517,
566,msp,1,0,osm_nodes,61,0.02608,0.1478,
567,msp,1,0,osm_nodes,42,0.021952,0.4161,
568,msp,1,1,osm_nodes,33,0.025888,0.4406,
569,msp,0,0,osm_nodes,47,0.021001,0.2336,
570,msp,1,0,osm_nodes,57,0.026388,0.1404,
571,msp,1,0,osm_nodes,11,0.010502,0.1384,
572,msp,1,0,osm_nodes,9,0.010518,0.121,
573,msp,1,0,osm_nodes,47,0.021487,0.2332,
574,msp,1,0,osm_nodes,47,0.026973,0.4126,
575,msp,0,0,osm_nodes,45,0.015995,0.2548,
576,msp,1,0,osm_nodes,49,0.027902,0.4563,
577,msp,1,0,osm_nodes,47,0.026598,0.4864,
578,msp,1,0,osm_nodes,44,0.011188,0.0177,
579,msp,1,0,osm_nodes,45,0.024456,0.5041,
580,msp,1,0,osm_nodes,27,0.021817,0.3472,
581,msp,1,0,osm_nodes,28,0.020358,0.3472,
582,msp,0,0,osm_nodes,48,0.014701,0.0099,
583,msp,1,0,osm_nodes,48,0.014834,0.1417,
584,msp,1,1,osm_nodes,12,0.013204,0.0929,
585,msp,0,0,osm_nodes,50,0.013962,0.0045,
586,msp,1,0,osm_nodes,36,0.01919,0.556,
587,msp,1,0,osm_nodes,30,0.017701,0.5601,
588,msp,1,0,osm_nodes,31,0.013427,0.2544,
589,msp,1,0,osm_nodes,34,0.014873,0.2511,
590,msp,0,0,osm_nodes,31,0.015285,0.1166,
591,msp,1,0,osm_nodes,37,0.015992,0.1271,
592,msp,1,0,osm_nodes,33,0.015231,0.5083,
593,msp,1,0,osm_nodes,41,0.017128,0.1884,
594,msp,1,1,osm_nodes,22,0.018396,0.0924,
595,msp,0,0,osm_nodes,27,0.015188,0.1403,
596,msp,1,0,osm_nodes,27,0.015039,0.143,
597,msp,0,0,osm_nodes,21,0.010972,0.695,
598,msp,1,1,osm_nodes,22,0.018232,0.0986,
599,msp,1,0,osm_nodes,25,0.014131,0.1621,
600,msp,1,0,osm_nodes,32,0.014,0.3062,
601,msp,1,0,osm_nodes,33,0.019845,0.5452,
602,msp,1,1,osm_nodes,15,0.013875,0.0947,
603,msp,1,0,osm_nodes,22,0.013408,0.1619,
604,msp,1,0,osm_nodes,35,0.015411,0.3383,
605,msp,1,0,osm_nodes,20,0.010925,0.257,
606,msp,1,0,osm_nodes,31,0.0161,0.4004,
607,msp,1,0,osm_nodes,27,0.019068,0.0589,
608,msp,1,1,osm_nodes,9,0.011345,0.0155,
609,msp,1,0,osm_nodes,32,0.020185,0.4769,
610,msp,1,0,osm_nodes,32,0.021034,0.0798,
611,msp,1,0,osm_nodes,24,0.017896,0.0418,
612,msp,1,0,osm_nodes,23,0.014329,0.2359,
613,msp,1,0,osm_nodes,22,0.013978,0.2129,
614,msp,1,0,osm_nodes,25,0.018858,0.4553,
615,msp,1,0,osm_nodes,28,0.01965,0.0625,
616,msp,1,1,osm_nodes,10,0.01091,0.0337,
617,msp,0,0,osm_nodes,26,0.014655,0.4216,
618,msp,1,0,osm_nodes,16,0.012046,0.1326,
619,msp,1,0,osm_nodes,25,0.018697,0.4306,
620,msp,1,0,osm_nodes,20,0.013207,0.2725,
621,msp,1,0,osm_nodes,31,0.0214,0.4409,
622,msp,1,0,osm_nodes,18,0.011625,0.16,
623,msp,1,0,osm_nodes,18,0.011654,0.1527,
624,msp,1,1,osm_nodes,24,0.016102,0.1094,
625,msp,1,0,osm_nodes,21,0.013391,0.3246,
626,msp,1,0,osm_nodes,16,0.012617,0.2804,
627,msp,1,0,osm_nodes,24,0.014878,0.4555,
628,msp,1,1,osm_nodes,25,0.015041,0.1105,
629,msp,1,0,osm_nodes,22,0.013376,0.368,
630,msp,1,0,osm_nodes,27,0.017085,0.4444,
631,msp,1,0,osm_nodes,35,0.020745,0.4175,
632,msp,1,0,osm_nodes,24,0.017554,0.14,
633,msp,1,0,osm_nodes,18,0.01216,0.3568,
634,msp,1,0,osm_nodes,37,0.020007,0.5001,
635,msp,1,0,osm_nodes,24,0.014817,0.0789,
636,msp,1,0,osm_nodes,23,0.014861,0.1101,
637,msp,1,0,osm_nodes,25,0.013181,0.0818,
638,msp,0,0,osm_nodes,28,0.014832,0.3922,
639,msp,1,0,osm_nodes,30,0.019817,0.3191,
640,msp,1,0,osm_nodes,19,0.015749,0.0637,
641,msp,1,0,osm_nodes,19,0.016116,0.0877,
642,msp,1,0,osm_nodes,23,0.012638,0.1338,
643,msp,1,0,osm_nodes,39,0.020344,0.3401,
644,msp,1,0,osm_nodes,24,0.012662,0.316,
645,msp,0,0,osm_nodes,28,0.015991,0.351,
646,msp,1,0,osm_nodes,24,0.013137,0.2112,
647,msp,1,0,osm_nodes,26,0.013345,0.1935,
648,msp,1,0,osm_nodes,20,0.01073,0.2392,
649,msp,1,0,osm_nodes,19,0.010738,0.2646,
650,msp,1,1,osm_nodes,15,0.013965,0.1036,
651,msp,1,0,osm_nodes,28,0.013473,0.1299,
652,msp,1,1,osm_nodes,15,0.014239,0.15,
653,msp,0,0,osm_nodes,18,0.011703,0.2291,
654,msp,0,0,osm_nodes,21,0.011627,0.2358,
655,msp,1,1,osm_nodes,21,0.015962,0.1874,
656,msp,1,1,osm_nodes,24,0.016271,0.166,
657,msp,1,0,osm_nodes,33,0.016891,0.1701,
658,msp,0,0,osm_nodes,29,0.011968,0.1384,
659,msp,0,0,osm_nodes,28,0.010485,0.2086,
660,msp,1,1,osm_nodes,27,0.016946,0.2195,
661,msp,1,0,osm_nodes,14,0.013044,0.1485,
662,msp,1,1,osm_nodes,27,0.020193,0.0929,
663,msp,1,1,osm_nodes,29,0.016904,0.2141,
664,msp,1,1,osm_nodes,34,0.019474,0.3199,
665,msp,1,0,osm_nodes,24,0.023618,0.1127,
666,msp,1,0,osm_nodes,28,0.022618,0.1353,
667,msp,1,0,osm_nodes,27,0.023947,0.1127,
668,msp,1,0,osm_nodes,17,0.022465,0.0895,
669,msp,1,0,osm_nodes,21,0.018744,0.2419,
670,msp,1,0,osm_nodes,20,0.019284,0.1709,
671,msp,1,0,osm_nodes,38,0.016837,0.3159,
672,msp,1,0,osm_nodes,35,0.014614,0.1679,
673,msp,1,0,osm_nodes,10,0.022327,0.0735,
674,msp,1,1,osm_nodes,50,0.022752,0.3434,
675,msp,1,0,osm_nodes,44,0.020573,0.2109,
676,msp,1,1,osm_nodes,42,0.024196,0.3597,
677,msp,1,0,osm_nodes,45,0.020667,0.2162,
678,msp,1,0,osm_nodes,45,0.02063,0.217,
679,msp,1,0,osm_nodes,45,0.020479,0.2145,
680,msp,1,0,osm_nodes,59,0.033197,0.3073,
681,msp,1,0,osm_nodes,58,0.032782,0.3582,
682,msp,1,0,osm_nodes,49,0.022863,0.5029,
683,msp,1,0,osm_nodes,23,0.019123,0.4002,
684,msp,1,0,osm_nodes,57,0.032037,0.3277,
685,msp,1,0,osm_nodes,48,0.023935,0.5704,
686,msp,1,0,osm_nodes,40,0.017557,0.2803,
687,msp,1,0,osm_nodes,36,0.018186,0.3536,
688,msp,1,0,osm_nodes,25,0.019097,0.3971,
689,msp,1,0,osm_nodes,38,0.016051,0.2178,
690,msp,1,0,osm_nodes,36,0.015924,0.2041,
691,msp,1,0,osm_nodes,31,0.017001,0.3066,
692,msp,1,0,osm_nodes,27,0.017741,0.3941,
693,msp,1,0,osm_nodes,29,0.015104,0.1933,
694,msp,1,0,osm_nodes,47,0.023171,0.4696,
695,msp,1,0,osm_nodes,48,0.022346,0.4266,
696,msp,1,0,osm_nodes,50,0.026569,0.4728,
697,msp,1,0,osm_nodes,27,0.014685,0.1662,
698,msp,1,0,osm_nodes,49,0.025976,0.3596,
699,msp,1,0,osm_nodes,28,0.016613,0.2967,
700,msp,1,0,osm_nodes,28,0.015611,0.2549,
701,msp,1,0,osm_nodes,24,0.019622,0.4753,
702,msp,1,0,osm_nodes,26,0.014583,0.1885,
703,msp,1,0,osm_nodes,48,0.026529,0.357,
704,msp,1,0,osm_nodes,42,0.022775,0.3609,
705,msp,1,0,osm_nodes,42,0.022686,0.3843,
706,msp,1,0,osm_nodes,39,0.022179,0.357,
707,msp,1,0,osm_nodes,40,0.022244,0.4007,
708,msp,1,1,osm_nodes,44,0.022343,0.3709,
709,msp,1,1,osm_nodes,24,0.018247,0.2919,
710,msp,1,1,osm_nodes,25,0.02058,0.4677,
711,msp,1,0,osm_nodes,48,0.029629,0.3037,
712,msp,1,1,osm_nodes,43,0.021659,0.399,
713,msp,1,1,osm_nodes,22,0.017665,0.3484,
714,msp,1,0,osm_nodes,45,0.028906,0.3207,
715,msp,1,0,osm_nodes,41,0.021889,0.2542,
716,msp,1,0,osm_nodes,36,0.024935,0.1821,
717,msp,1,0,osm_nodes,43,0.021968,0.2754,
718,msp,1,0,osm_nodes,32,0.0229,0.1833,
719,msp,1,0,osm_nodes,32,0.025435,0.3421,
720,msp,1,0,osm_nodes,27,0.023218,0.2868,
721,msp,1,1,osm_nodes,30,0.023383,0.2285,
722,msp,1,1,osm_nodes,30,0.022925,0.2181,
723,msp,1,0,osm_nodes,42,0.020398,0.2561,
724,msp,1,0,osm_nodes,40,0.018437,0.2853,
725,msp,1,0,osm_nodes,28,0.021455,0.2775,
726,msp,1,0,osm_nodes,37,0.019091,0.3533,
727,msp,1,0,osm_nodes,31,0.023644,0.3735,
728,msp,1,0,osm_nodes,29,0.021763,0.2722,
729,msp,1,0,osm_nodes,30,0.024,0.3652,
730,msp,1,0,osm_nodes,32,0.023918,0.5108,
731,msp,1,0,osm_nodes,32,0.014208,0.2539,
732,msp,1,0,osm_nodes,32,0.014919,0.2468,
733,msp,1,0,osm_nodes,33,0.024204,0.4407,
734,msp,1,0,osm_nodes,35,0.024157,0.4221,
735,msp,1,0,osm_nodes,36,0.023941,0.377,
736,msp,1,0,osm_nodes,36,0.023797,0.4355,
737,msp,1,0,osm_nodes,36,0.023745,0.39,
738,msp,1,0,osm_nodes,39,0.025655,0.3555,
739,msp,1,0,osm_nodes,42,0.025447,0.2927,
740,msp,1,0,osm_nodes,42,0.026164,0.262,
741,msp,1,0,osm_nodes,40,0.02582,0.2219,
742,msp,1,0,osm_nodes,46,0.026319,0.209,
743,msp,1,0,osm_nodes,46,0.025861,0.1782,
744,msp,1,0,osm_nodes,40,0.025639,0.3282,
745,msp,1,0,osm_nodes,37,0.024688,0.3594,
746,msp,1,0,osm_nodes,38,0.026067,0.3605,
747,msp,1,0,osm_nodes,35,0.024927,0.4457,
748,msp,1,0,osm_nodes,35,0.025818,0.4232,
749,msp,1,0,osm_nodes,53,0.019987,0.341,
750,msp,1,0,osm_nodes,52,0.019325,0.3317,
751,msp,1,0,osm_nodes,52,0.019097,0.3275,
752,msp,1,0,osm_nodes,45,0.016802,0.3387,
753,msp,1,0,osm_nodes,46,0.016607,0.3093,
754,msp,1,0,osm_nodes,49,0.019202,0.2535,
755,msp,1,0,osm_nodes,43,0.019674,0.3001,
756,msp,1,0,osm_nodes,33,0.022672,0.1655,
757,msp,1,0,osm_nodes,34,0.023075,0.1482,
758,msp,1,0,osm_nodes,36,0.022506,0.1288,
759,msp,1,0,osm_nodes,39,0.023648,0.1234,
760,msp,1,0,osm_nodes,35,0.023896,0.1375,
761,msp,1,0,osm_nodes,37,0.023613,0.1282,
762,msp,1,0,osm_nodes,36,0.022803,0.1463,
763,msp,1,0,osm_nodes,40,0.023922,0.1819,
764,msp,1,0,osm_nodes,39,0.023359,0.1921,
765,msp,1,0,osm_nodes,31,0.02122,0.2323,
766,msp,1,1,osm_nodes,31,0.021423,0.263,
767,msp,1,0,osm_nodes,28,0.022663,0.3496,
768,msp,1,1,osm_nodes,32,0.020404,0.3129,
769,msp,1,0,osm_nodes,28,0.022369,0.3425,
770,msp,1,1,osm_nodes,30,0.020931,0.3037,
771,msp,1,1,osm_nodes,30,0.02101,0.3115,
772,msp,1,1,osm_nodes,30,0.021035,0.318,
773,msp,1,0,osm_nodes,30,0.022261,0.332,
774,msp,1,0,osm_nodes,31,0.020662,0.5044,
775,msp,1,0,osm_nodes,24,0.017682,0.5164,
776,msp,1,0,osm_nodes,22,0.017158,0.5151,
777,msp,1,0,osm_nodes,24,0.019299,0.4867,
778,msp,1,0,osm_nodes,20,0.016645,0.5148,
779,msp,1,0,osm_nodes,14,0.017374,0.2074,
780,msp,1,0,osm_nodes,16,0.0165,0.2463,
781,msp,1,0,osm_nodes,30,0.020859,0.2091,
782,msp,1,0,osm_nodes,22,0.018507,0.4732,
783,msp,1,0,osm_nodes,16,0.018837,0.2298,
784,msp,1,0,osm_nodes,18,0.01941,0.2695,
785,msp,1,0,osm_nodes,26,0.01828,0.1284,
786,msp,1,0,osm_nodes,27,0.019149,0.4863,
787,msp,1,0,osm_nodes,17,0.017777,0.4745,
788,msp,1,0,osm_nodes,29,0.021239,0.484,
789,msp,1,0,osm_nodes,28,0.020356,0.4593,
790,msp,1,0,osm_nodes,17,0.018186,0.4777,
791,msp,1,0,osm_nodes,31,0.021971,0.4408,
792,msp,1,0,osm_nodes,32,0.021259,0.3348,
793,msp,1,0,osm_nodes,31,0.02203,0.3417,
794,msp,1,0,osm_nodes,17,0.016491,0.1952,
795,msp,1,0,osm_nodes,18,0.018012,0.2708,
796,msp,1,0,osm_nodes,15,0.015342,0.2105,
797,msp,1,0,osm_nodes,37,0.022675,0.2921,
798,msp,1,0,osm_nodes,16,0.016927,0.2563,
799,msp,1,0,osm_nodes,32,0.02262,0.2908,
800,msp,1,0,osm_nodes,32,0.022607,0.3036,
801,msp,1,0,osm_nodes,30,0.022507,0.2489,
802,msp,1,0,osm_nodes,28,0.02249,0.252,
803,msp,1,0,osm_nodes,27,0.022591,0.2173,
804,msp,1,0,osm_nodes,26,0.022574,0.2306,
805,msp,1,0,osm_nodes,24,0.015656,0.2558,
806,msp,1,0,osm_nodes,24,0.016692,0.3268,
807,msp,1,0,osm_nodes,23,0.015722,0.2512,
808,msp,1,0,osm_nodes,29,0.018736,0.2746,
809,msp,1,0,osm_nodes,29,0.017892,0.2335,
810,msp,1,0,osm_nodes,43,0.021095,0.1218,
811,msp,1,0,osm_nodes,44,0.022661,0.1287,
812,msp,1,0,osm_nodes,46,0.023046,0.127,
813,msp,1,0,osm_nodes,52,0.023889,0.1055,
814,msp,1,0,osm_nodes,48,0.022209,0.0741,
815,msp,1,0,osm_nodes,16,0.02345,0.2033,
816,msp,1,0,osm_nodes,17,0.023452,0.1931,
817,msp,1,0,osm_nodes,16,0.023448,0.1944,
818,msp,1,0,osm_nodes,16,0.023469,0.1873,
819,msp,1,0,osm_nodes,30,0.023441,0.1713,
820,msp,1,0,osm_nodes,29,0.023631,0.1843,
821,msp,1,0,osm_nodes,31,0.02344,0.1834,
822,msp,1,0,osm_nodes,29,0.02363,0.1718,
823,msp,1,0,osm_nodes,34,0.023114,0.1747,
824,msp,1,0,osm_nodes,33,0.023394,0.1815,
825,msp,1,0,osm_nodes,31,0.023063,0.1929,
826,msp,1,0,osm_nodes,36,0.022432,0.2335,
827,msp,1,0,osm_nodes,37,0.022751,0.2341,
828,msp,1,0,osm_nodes,35,0.022531,0.2351,
829,msp,1,0,osm_nodes,38,0.021587,0.2885,
830,msp,1,0,osm_nodes,38,0.021556,0.2874,
831,msp,1,0,osm_nodes,37,0.022035,0.2637,
832,msp,1,0,osm_nodes,24,0.015024,0.5028,
833,msp,1,0,osm_nodes,27,0.016773,0.4263,
834,msp,1,0,osm_nodes,21,0.01221,0.5338,
835,msp,1,0,osm_nodes,26,0.017578,0.3334,
836,msp,1,0,osm_nodes,21,0.01312,0.4928,
837,msp,1,0,osm_nodes,27,0.018076,0.2686,
838,msp,1,0,osm_nodes,52,0.025407,0.2779,
839,msp,1,0,osm_nodes,32,0.022306,0.261,
840,msp,1,0,osm_nodes,49,0.024867,0.2714,
841,msp,1,0,osm_nodes,45,0.021092,0.2899,
842,msp,1,0,osm_nodes,44,0.020346,0.2961,
843,msp,1,0,osm_nodes,34,0.01869,0.1921,
844,msp,1,0,osm_nodes,36,0.019884,0.2774,
845,msp,1,0,osm_nodes,33,0.017911,0.1857,
846,msp,1,0,osm_nodes,30,0.016788,0.1984,
847,msp,1,0,osm_nodes,33,0.017748,0.1287,
848,msp,1,0,osm_nodes,33,0.016623,0.1922,
849,msp,1,0,osm_nodes,9,0.009144,0.1493,
850,msp,1,0,osm_nodes,12,0.009597,0.1945,
851,msp,1,0,osm_nodes,29,0.014844,0.2451,
852,msp,1,0,osm_nodes,8,0.00861,0.128,
853,msp,1,0,osm_nodes,34,0.015706,0.1743,
854,msp,1,0,osm_nodes,12,0.010884,0.1084,
855,msp,1,0,osm_nodes,28,0.017798,0.3979,
856,msp,1,0,osm_nodes,24,0.01585,0.4286,
857,msp,1,0,osm_nodes,16,0.01788,0.2043,
858,msp,1,0,osm_nodes,12,0.003172,0.2516,
859,msp,0,0,osm_nodes,11,0.003092,0.2298,
860,msp,0,0,osm_nodes,10,0.003722,0.3326,
861,msp,1,0,osm_nodes,10,0.003181,0.2536,
862,msp,1,0,osm_nodes,10,0.003172,0.2349,
863,msp,0,0,osm_nodes,9,0.003096,0.2229,
864,msp,1,0,osm_nodes,1,0.001642,0.1128,
865,msp,1,0,osm_nodes,16,0.003173,0.3818,
866,msp,1,0,osm_nodes,4,0.003252,0.1271,
867,msp,1,0,osm_nodes,12,0.003175,0.2993,
868,msp,0,0,osm_nodes,13,0.003158,0.243,
869,msp,0,0,osm_nodes,12,0.003096,0.3393,
870,msp,1,0,osm_nodes,13,0.003175,0.2744,
871,msp,0,0,osm_nodes,13,0.00316,0.2575,
872,msp,1,0,osm_nodes,17,0.003176,0.2178,
873,msp,0,0,osm_nodes,14,0.003093,0.1721,
874,msp,0,0,osm_nodes,15,0.004258,0.3615,
875,msp,1,0,osm_nodes,12,0.004037,0.2885,
876,msp,1,0,osm_nodes,15,0.004176,0.3167,
877,msp,1,0,osm_nodes,12,0.004144,0.2823,
878,msp,0,0,osm_nodes,12,0.003926,0.2323,
879,msp,1,0,osm_nodes,12,0.006176,0.076,
880,msp,1,0,osm_nodes,16,0.004631,0.1482,
881,msp,1,0,osm_nodes,16,0.01127,0.1697,
882,msp,1,0,osm_nodes,20,0.014079,0.1547,
883,msp,1,0,osm_nodes,23,0.015758,0.1679,
884,msp,1,0,osm_nodes,22,0.01848,0.2005,
885,msp,1,0,osm_nodes,22,0.016144,0.1725,
886,msp,1,0,osm_nodes,36,0.023348,0.2296,
887,msp,1,0,osm_nodes,34,0.0211,0.217,
888,msp,1,0,osm_nodes,44,0.02199,0.1922,
889,msp,1,0,osm_nodes,36,0.020642,0.1936,
890,msp,1,0,osm_nodes,13,0.013753,0.098,
891,msp,1,0,osm_nodes,26,0.017086,0.29,
892,msp,1,0,osm_nodes,12,0.014035,0.0847,
893,msp,1,0,osm_nodes,26,0.016349,0.2927,
894,msp,1,0,osm_nodes,26,0.015941,0.3326,
895,msp,1,0,osm_nodes,27,0.016295,0.3682,
896,msp,1,0,osm_nodes,14,0.012743,0.1679,
897,msp,1,0,osm_nodes,12,0.007809,0.2635,
898,msp,1,0,osm_nodes,10,0.007627,0.2654,
899,msp,1,0,osm_nodes,13,0.007968,0.1718,
900,msp,1,0,osm_nodes,13,0.007839,0.1743,
901,msp,1,0,osm_nodes,11,0.007785,0.1891,
902,msp,1,0,osm_nodes,37,0.022081,0.0884,
903,msp,1,0,osm_nodes,38,0.023085,0.0762,
904,msp,1,0,osm_nodes,28,0.016302,0.1927,
905,msp,1,0,osm_nodes,28,0.016745,0.1807,
906,msp,1,0,osm_nodes,28,0.016823,0.187,
907,msp,1,0,osm_nodes,28,0.017076,0.1806,
908,msp,1,0,osm_nodes,29,0.01743,0.1712,
909,msp,1,0,osm_nodes,27,0.01858,0.1943,
910,msp,1,0,osm_nodes,27,0.01815,0.1667,
911,msp,1,0,osm_nodes,28,0.018676,0.2019,
912,msp,1,0,osm_nodes,15,0.017794,0.1634,
913,msp,1,0,osm_nodes,28,0.018755,0.2238,
914,msp,1,0,osm_nodes,15,0.017232,0.1593,
915,msp,1,0,osm_nodes,12,0.016485,0.167,
916,msp,1,0,osm_nodes,12,0.016157,0.1592,
917,msp,1,0,osm_nodes,12,0.016763,0.1561,
918,msp,0,0,osm_nodes,33,0.019001,0.1887,
919,msp,1,0,osm_nodes,33,0.019179,0.2966,
920,msp,1,0,osm_nodes,33,0.019108,0.2988,
921,msp,1,0,osm_nodes,32,0.01894,0.326,
922,msp,1,0,osm_nodes,32,0.018878,0.324,
923,msp,1,0,osm_nodes,33,0.019045,0.2444,
924,msp,1,0,osm_nodes,32,0.019011,0.2353,
925,msp,1,0,osm_nodes,32,0.018511,0.2964,
926,msp,1,0,osm_nodes,28,0.018461,0.2001,
927,msp,1,0,osm_nodes,30,0.018642,0.196,
928,msp,1,0,osm_nodes,27,0.018524,0.2006,
929,msp,1,0,osm_nodes,28,0.018933,0.1635,
930,msp,1,0,osm_nodes,28,0.019107,0.1913,
931,msp,1,0,osm_nodes,20,0.011882,0.1071,
932,msp,1,0,osm_nodes,22,0.01151,0.0952,
933,msp,1,0,osm_nodes,23,0.010159,0.0869,
934,msp,1,0,osm_nodes,20,0.012807,0.1703,
935,msp,1,0,osm_nodes,19,0.012432,0.1461,
936,msp,1,0,osm_nodes,26,0.01069,0.1068,
937,msp,1,0,osm_nodes,21,0.012035,0.1259,
938,msp,1,0,osm_nodes,19,0.012837,0.1481,
939,msp,1,0,osm_nodes,13,0.015521,0.1683,
940,msp,1,0,osm_nodes,26,0.011451,0.1251,
941,msp,1,0,osm_nodes,22,0.013345,0.1473,
942,msp,1,0,osm_nodes,17,0.014291,0.1821,
943,msp,1,1,osm_nodes,22,0.008123,0.1059,
944,msp,1,1,osm_nodes,21,0.008123,0.0884,
945,msp,1,1,osm_nodes,19,0.008989,0.0639,
946,msp,1,1,osm_nodes,20,0.008118,0.083,
947,msp,1,1,osm_nodes,20,0.008345,0.0648,
948,msp,0,0,osm_nodes,21,0.014493,0.1497,
949,msp,1,1,osm_nodes,24,0.009144,0.0425,
950,msp,1,0,osm_nodes,27,0.010145,0.0,
951,msp,1,0,osm_nodes,27,0.009965,0.0012,
952,msp,1,0,osm_nodes,24,0.009682,0.1418,
953,msp,1,0,osm_nodes,27,0.009466,0.0608,
954,msp,1,0,osm_nodes,15,0.012958,0.0872,
955,msp,1,0,osm_nodes,13,0.011754,0.0839,
956,msp,1,0,osm_nodes,18,0.013914,0.0152,
957,msp,1,0,osm_nodes,13,0.011659,0.0843,
958,msp,1,0,osm_nodes,15,0.013029,0.0,
959,msp,1,0,osm_nodes,15,0.01351,0.0,
960,msp,1,0,osm_nodes,19,0.011527,0.0779,
961,msp,1,0,osm_nodes,19,0.011453,0.0674,
962,msp,1,0,osm_nodes,19,0.011536,0.0759,
