point_id,metro,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_535,Pittsburgh,2,0.625,27,47.312
PGH_536,Pittsburgh,2,0.625,9,9.375
PGH_537,Pittsburgh,2,0.625,9,9.375
PGH_538,Pittsburgh,2,0.625,9,9.375
PGH_539,Pittsburgh,2,0.625,10,10.812
PGH_540,Pittsburgh,2,0.625,9,9.375
PGH_541,Pittsburgh,2,0.625,9,9.375
PGH_542,Pittsburgh,2,0.625,9,9.375
PGH_543,Pittsburgh,2,0.625,9,9.375
PGH_544,Pittsburgh,2,0.625,9,9.375
PGH_545,Pittsburgh,2,0.625,9,9.375
PGH_546,Pittsburgh,2,0.625,9,9.375
PGH_547,Pittsburgh,2,0.625,9,9.375
PGH_548,Pittsburgh,2,0.625,8,7.938
PGH_549,Pittsburgh,2,0.625,8,7.938
PGH_550,Pittsburgh,6,16.875,25,75.688
PGH_551,Pittsburgh,4,11.25,14,34.875
PGH_552,Pittsburgh,2,5.625,8,22.5
PGH_553,Pittsburgh,2,5.625,8,22.5
PGH_554,Pittsburgh,2,5.625,8,22.5
PGH_555,Pittsburgh,2,5.625,8,22.5
PGH_556,Pittsburgh,2,5.625,7,19.688
PGH_557,Pittsburgh,0,0.0,2,0.625
PGH_558,Pittsburgh,0,0.0,2,0.625
PGH_559,Pittsburgh,0,0.0,2,0.625
PGH_560,Pittsburgh,1,2.812,2,5.625
PGH_561,Pittsburgh,2,3.312,10,16.562
PGH_562,Pittsburgh,8,13.25,12,19.875
PGH_563,Pittsburgh,2,3.312,10,16.562
PGH_564,Pittsburgh,2,3.312,10,16.562
PGH_565,Pittsburgh,0,0.0,8,13.188
PGH_566,Pittsburgh,0,0.0,10,16.562
PGH_567,Pittsburgh,0,0.0,7,11.562
PGH_568,Pittsburgh,0,0.0,7,11.562
PGH_569,Pittsburgh,0,0.0,7,11.562
PGH_570,Pittsburgh,0,0.0,4,6.625
PGH_571,Pittsburgh,1,1.688,12,19.875
PGH_572,Pittsburgh,0,0.0,12,19.875
PGH_573,Pittsburgh,0,0.0,12,19.875
PGH_574,Pittsburgh,4,6.625,30,51.25
PGH_575,Pittsburgh,4,6.625,19,31.438
PGH_576,Pittsburgh,10,16.562,16,26.5
PGH_577,Pittsburgh,9,14.875,18,28.625
PGH_578,Pittsburgh,10,16.5,18,28.625
PGH_579,Pittsburgh,10,16.5,18,28.625
PGH_580,Pittsburgh,9,14.875,19,29.688
PGH_581,Pittsburgh,8,13.25,19,29.688
PGH_582,Pittsburgh,0,0.0,17,23.812
PGH_583,Pittsburgh,0,0.0,19,25.938
PGH_584,Pittsburgh,2,2.062,19,25.938
PGH_585,Pittsburgh,12,24.625,35,83.625
PGH_586,Pittsburgh,8,16.812,35,77.375
PGH_587,Pittsburgh,9,19.625,35,77.375
PGH_588,Pittsburgh,8,11.375,37,76.688
PGH_589,Pittsburgh,11,18.562,38,77.312
PGH_590,Pittsburgh,11,18.562,38,77.312
PGH_591,Pittsburgh,11,18.562,37,72.75
PGH_592,Pittsburgh,11,18.562,38,76.688
PGH_593,Pittsburgh,12,21.0,39,77.938
PGH_594,Pittsburgh,12,21.0,39,77.938
PGH_595,Pittsburgh,3,18.0,10,27.5
PGH_596,Pittsburgh,3,18.0,10,27.5
PGH_597,Pittsburgh,19,34.75,47,89.625
PGH_598,Pittsburgh,19,34.75,47,89.625
PGH_599,Pittsburgh,18,31.812,39,82.375
PGH_600,Pittsburgh,14,23.812,39,81.688
PGH_601,Pittsburgh,15,25.625,38,79.5
PGH_602,Pittsburgh,18,31.812,40,85.25
PGH_603,Pittsburgh,14,27.562,36,74.188
PGH_604,Pittsburgh,15,29.375,36,74.188
PGH_605,Pittsburgh,14,27.562,36,74.188
PGH_606,Pittsburgh,16,31.125,36,74.188
PGH_607,Pittsburgh,9,22.25,35,69.375
PGH_608,Pittsburgh,2,15.938,35,250.812
PGH_609,Pittsburgh,2,15.938,35,250.812
PGH_610,Pittsburgh,2,15.938,35,250.812
PGH_611,Pittsburgh,2,15.938,35,243.312
PGH_612,Pittsburgh,2,15.938,35,243.312
PGH_613,Pittsburgh,3,21.062,36,282.0
PGH_614,Pittsburgh,2,15.938,35,243.312
PGH_615,Pittsburgh,3,21.062,36,282.0
PGH_616,Pittsburgh,2,15.938,37,260.188
PGH_617,Pittsburgh,3,21.062,36,264.75
PGH_618,Pittsburgh,3,21.062,36,264.75
PGH_619,Pittsburgh,4,21.062,39,307.812
PGH_620,Pittsburgh,4,21.062,39,307.812
PGH_621,Pittsburgh,3,19.25,38,238.062
PGH_622,Pittsburgh,4,21.062,38,299.812
PGH_623,Pittsburgh,5,25.25,36,199.75
PGH_624,Pittsburgh,4,21.062,41,312.625
PGH_625,Pittsburgh,4,21.062,44,321.625
PGH_626,Pittsburgh,4,21.062,44,319.562
PGH_627,Pittsburgh,4,21.062,45,341.562
PGH_628,Pittsburgh,4,21.062,44,319.562
PGH_629,Pittsburgh,4,23.75,45,314.062
PGH_630,Pittsburgh,6,29.75,45,287.812
PGH_631,Pittsburgh,4,21.062,45,344.312
PGH_632,Pittsburgh,4,21.062,45,336.75
PGH_633,Pittsburgh,4,21.062,46,339.438
PGH_634,Pittsburgh,5,26.438,45,317.312
PGH_635,Pittsburgh,4,21.062,45,323.562
PGH_636,Pittsburgh,5,26.438,45,317.312
PGH_637,Pittsburgh,7,31.125,45,317.312
PGH_638,Pittsburgh,10,41.562,50,356.812
PGH_639,Pittsburgh,10,41.562,52,387.375
PGH_640,Pittsburgh,10,41.562,53,387.25
PGH_641,Pittsburgh,13,42.312,53,271.75
PGH_642,Pittsburgh,13,47.062,51,286.688
PGH_643,Pittsburgh,14,50.812,53,261.812
PGH_644,Pittsburgh,15,59.25,55,276.812
PGH_645,Pittsburgh,14,49.75,53,300.0
PGH_646,Pittsburgh,15,58.25,54,296.438
PGH_647,Pittsburgh,16,67.688,55,276.812
PGH_648,Pittsburgh,15,58.25,55,315.0
PGH_649,Pittsburgh,15,58.25,55,315.0
PGH_650,Pittsburgh,17,71.812,55,315.0
PGH_651,Pittsburgh,14,21.375,54,147.875
PGH_652,Pittsburgh,9,134.875,57,556.312
PGH_653,Pittsburgh,8,125.562,57,573.312
PGH_654,Pittsburgh,5,74.5,56,604.25
PGH_655,Pittsburgh,9,113.625,49,344.938
PGH_656,Pittsburgh,8,110.938,54,489.812
PGH_657,Pittsburgh,16,46.812,67,268.875
PGH_658,Pittsburgh,8,110.938,54,489.812
PGH_659,Pittsburgh,4,52.188,53,592.25
PGH_660,Pittsburgh,8,110.938,53,469.562
PGH_661,Pittsburgh,9,113.625,47,338.938
PGH_662,Pittsburgh,8,110.938,52,465.062
PGH_663,Pittsburgh,8,110.938,52,465.062
PGH_664,Pittsburgh,9,113.625,46,321.0
PGH_665,Pittsburgh,8,110.938,52,465.062
PGH_666,Pittsburgh,8,110.938,52,465.062
PGH_667,Pittsburgh,9,113.625,47,322.812
PGH_668,Pittsburgh,8,110.938,52,481.25
PGH_669,Pittsburgh,8,110.938,51,465.062
PGH_670,Pittsburgh,7,96.375,51,481.25
PGH_671,Pittsburgh,3,28.25,58,621.938
PGH_672,Pittsburgh,6,64.625,53,523.062
PGH_673,Pittsburgh,14,43.75,66,264.375
PGH_674,Pittsburgh,5,47.062,53,508.812
PGH_675,Pittsburgh,7,96.375,45,352.0
PGH_676,Pittsburgh,6,64.625,45,352.0
PGH_677,Pittsburgh,3,28.25,57,630.0
PGH_678,Pittsburgh,14,43.75,66,264.375
PGH_679,Pittsburgh,14,43.75,65,262.812
PGH_680,Pittsburgh,6,64.625,44,352.0
PGH_681,Pittsburgh,4,37.75,52,500.812
PGH_682,Pittsburgh,6,64.625,44,348.25
PGH_683,Pittsburgh,5,47.062,45,368.75
PGH_684,Pittsburgh,4,30.875,43,290.438
PGH_685,Pittsburgh,6,49.75,41,314.5
PGH_686,Pittsburgh,6,49.75,41,314.5
PGH_687,Pittsburgh,4,30.875,41,286.188
PGH_688,Pittsburgh,6,49.75,41,314.562
PGH_689,Pittsburgh,5,47.062,45,364.438
PGH_690,Pittsburgh,6,49.75,42,317.312
PGH_691,Pittsburgh,4,30.875,41,283.688
PGH_692,Pittsburgh,4,37.562,42,317.312
PGH_693,Pittsburgh,8,50.438,52,276.125
PGH_694,Pittsburgh,5,40.25,40,285.25
PGH_695,Pittsburgh,4,30.875,40,282.125
PGH_696,Pittsburgh,4,30.875,41,283.938
PGH_697,Pittsburgh,4,30.875,39,280.812
PGH_698,Pittsburgh,3,28.188,41,286.5
PGH_699,Pittsburgh,4,30.875,41,290.625
PGH_700,Pittsburgh,4,30.875,42,292.562
PGH_701,Pittsburgh,4,30.875,38,260.75
PGH_702,Pittsburgh,3,21.5,39,272.625
PGH_703,Pittsburgh,3,21.5,38,258.375
PGH_704,Pittsburgh,3,21.5,40,269.688
PGH_705,Pittsburgh,7,54.062,46,206.438
PGH_706,Pittsburgh,7,61.875,47,243.125
PGH_707,Pittsburgh,6,52.562,45,201.875
PGH_708,Pittsburgh,3,21.5,40,267.312
PGH_709,Pittsburgh,4,33.688,39,262.688
PGH_710,Pittsburgh,3,21.5,38,260.875
PGH_711,Pittsburgh,5,51.062,42,188.062
PGH_712,Pittsburgh,5,45.688,40,264.0
PGH_713,Pittsburgh,5,51.062,42,188.062
PGH_714,Pittsburgh,3,21.5,38,259.312
PGH_715,Pittsburgh,3,21.5,38,260.875
PGH_716,Pittsburgh,6,52.562,43,200.312
PGH_717,Pittsburgh,5,45.688,39,241.688
PGH_718,Pittsburgh,3,21.5,38,260.875
PGH_719,Pittsburgh,4,33.688,36,232.375
PGH_720,Pittsburgh,5,51.062,42,194.188
PGH_721,Pittsburgh,5,45.688,34,202.75
PGH_722,Pittsburgh,5,51.062,41,181.938
PGH_723,Pittsburgh,5,45.688,34,202.75
PGH_724,Pittsburgh,3,21.5,36,253.125
PGH_725,Pittsburgh,5,45.688,41,245.75
PGH_726,Pittsburgh,3,21.5,37,261.812
PGH_727,Pittsburgh,5,45.688,38,236.5
PGH_728,Pittsburgh,5,45.688,39,215.625
PGH_729,Pittsburgh,5,45.688,37,206.5
PGH_730,Pittsburgh,5,45.688,37,228.625
PGH_731,Pittsburgh,3,21.5,36,233.062
PGH_732,Pittsburgh,3,21.5,36,235.125
PGH_733,Pittsburgh,5,45.688,37,206.188
PGH_734,Pittsburgh,5,45.688,37,206.188
PGH_735,Pittsburgh,5,45.688,37,206.188
PGH_736,Pittsburgh,3,21.5,37,214.25
PGH_737,Pittsburgh,5,45.688,34,201.688
PGH_738,Pittsburgh,4,36.188,37,206.188
PGH_739,Pittsburgh,3,26.875,36,139.5
PGH_740,Pittsburgh,3,26.875,35,137.562
PGH_741,Pittsburgh,3,26.875,35,137.562
PGH_742,Pittsburgh,3,26.875,36,139.5
PGH_743,Pittsburgh,3,26.875,36,139.5
PGH_744,Pittsburgh,3,26.875,36,139.5
PGH_745,Pittsburgh,3,26.875,36,139.5
PGH_746,Pittsburgh,3,26.875,35,137.875
PGH_747,Pittsburgh,3,26.875,35,137.875
PGH_748,Pittsburgh,3,26.875,35,137.875
PGH_749,Pittsburgh,3,26.875,34,136.312
PGH_750,Pittsburgh,5,51.062,33,138.0
PGH_751,Pittsburgh,5,51.062,33,138.0
PGH_752,Pittsburgh,5,51.062,32,140.688
PGH_753,Pittsburgh,5,51.062,31,139.125
PGH_754,Pittsburgh,4,38.875,30,132.938
PGH_755,Pittsburgh,5,51.062,32,136.125
PGH_756,Pittsburgh,5,51.062,31,139.625
PGH_757,Pittsburgh,5,51.062,31,139.625
PGH_758,Pittsburgh,1,12.0,24,122.75
PGH_759,Pittsburgh,1,12.0,23,120.812
PGH_760,Pittsburgh,17,40.75,51,185.812
PGH_761,Pittsburgh,19,42.688,51,185.812
PGH_762,Pittsburgh,19,42.688,51,185.812
PGH_763,Pittsburgh,19,50.062,53,208.812
PGH_764,Pittsburgh,20,51.375,51,185.812
PGH_765,Pittsburgh,20,51.375,51,185.812
PGH_766,Pittsburgh,19,42.688,52,187.375
PGH_767,Pittsburgh,21,52.938,52,187.375
PGH_768,Pittsburgh,0,0.0,29,133.5
PGH_769,Pittsburgh,0,0.0,28,132.188
PGH_770,Pittsburgh,0,0.0,27,128.125
PGH_771,Pittsburgh,0,0.0,27,128.125
PGH_772,Pittsburgh,0,0.0,27,128.125
PGH_773,Pittsburgh,0,0.0,28,130.812
PGH_774,Pittsburgh,0,0.0,26,123.062
PGH_775,Pittsburgh,0,0.0,25,122.688
PGH_776,Pittsburgh,2,18.688,29,132.875
PGH_777,Pittsburgh,3,24.25,28,124.562
PGH_778,Pittsburgh,11,10.688,40,45.25
PGH_779,Pittsburgh,9,8.062,45,85.188
PGH_780,Pittsburgh,7,9.188,41,94.125
PGH_781,Pittsburgh,7,9.188,41,94.125
PGH_782,Pittsburgh,15,35.188,68,547.938
PGH_783,Pittsburgh,10,31.25,67,137.625
PGH_784,Pittsburgh,10,31.25,67,137.625
PGH_785,Pittsburgh,10,31.25,66,136.125
PGH_786,Pittsburgh,9,28.125,66,136.062
PGH_787,Pittsburgh,9,28.125,66,136.062
PGH_788,Pittsburgh,11,32.75,64,131.438
PGH_789,Pittsburgh,9,26.5,64,131.438
PGH_790,Pittsburgh,10,29.625,64,131.438
PGH_791,Pittsburgh,13,29.25,63,123.938
PGH_792,Pittsburgh,13,29.25,62,122.438
PGH_793,Pittsburgh,13,29.25,62,122.438
PGH_794,Pittsburgh,13,29.25,63,123.688
PGH_795,Pittsburgh,13,29.25,63,123.688
PGH_796,Pittsburgh,13,29.25,64,125.188
PGH_797,Pittsburgh,13,29.25,64,125.188
PGH_798,Pittsburgh,12,24.5,59,117.688
PGH_799,Pittsburgh,8,12.0,52,128.562
PGH_800,Pittsburgh,8,12.0,52,128.562
PGH_801,Pittsburgh,8,12.0,52,126.938
PGH_802,Pittsburgh,8,12.0,52,131.062
PGH_803,Pittsburgh,8,12.0,51,127.938
PGH_804,Pittsburgh,8,12.0,52,129.438
PGH_805,Pittsburgh,8,12.0,53,130.938
PGH_806,Pittsburgh,8,12.0,53,146.375
PGH_807,Pittsburgh,8,12.0,53,146.375
PGH_808,Pittsburgh,8,12.0,53,146.375
PGH_809,Pittsburgh,8,12.0,56,170.688
PGH_810,Pittsburgh,8,12.0,56,170.688
PGH_811,Pittsburgh,14,20.75,64,136.125
PGH_812,Pittsburgh,13,19.25,64,136.125
PGH_813,Pittsburgh,14,20.75,64,136.125
PGH_814,Pittsburgh,14,20.75,64,136.125
PGH_815,Pittsburgh,12,17.75,63,134.625
PGH_816,Pittsburgh,12,17.75,63,134.625
PGH_817,Pittsburgh,14,20.75,63,133.125
PGH_818,Pittsburgh,13,19.25,63,134.625
PGH_819,Pittsburgh,13,19.25,63,134.625
PGH_820,Pittsburgh,14,20.75,63,133.125
PGH_821,Pittsburgh,17,24.812,61,126.75
PGH_822,Pittsburgh,17,24.812,61,126.75
PGH_823,Pittsburgh,17,24.812,61,125.0
PGH_824,Pittsburgh,15,22.125,64,136.812
PGH_825,Pittsburgh,14,20.625,64,135.062
PGH_826,Pittsburgh,15,22.125,64,136.688
PGH_827,Pittsburgh,15,22.125,64,136.688
PGH_828,Pittsburgh,18,25.688,64,183.312
PGH_829,Pittsburgh,18,26.188,64,139.75
PGH_830,Pittsburgh,19,27.188,64,183.312
PGH_831,Pittsburgh,17,24.688,65,145.062
PGH_832,Pittsburgh,17,24.688,66,150.375
PGH_833,Pittsburgh,17,24.688,65,148.875
PGH_834,Pittsburgh,21,29.75,63,182.375
PGH_835,Pittsburgh,20,28.25,62,179.25
PGH_836,Pittsburgh,21,29.75,62,179.25
PGH_837,Pittsburgh,21,29.75,63,182.5
PGH_838,Pittsburgh,13,83.438,29,147.938
PGH_839,Pittsburgh,23,38.0,66,194.625
PGH_840,Pittsburgh,25,53.938,67,200.25
PGH_841,Pittsburgh,25,53.938,68,201.75
PGH_842,Pittsburgh,25,53.938,68,201.75
PGH_843,Pittsburgh,24,52.438,67,200.25
PGH_844,Pittsburgh,21,29.75,65,187.375
PGH_845,Pittsburgh,21,29.625,65,187.375
PGH_846,Pittsburgh,23,51.25,64,191.812
PGH_847,Pittsburgh,23,51.25,63,185.125
PGH_848,Pittsburgh,23,51.25,63,185.125
PGH_849,Pittsburgh,5,41.812,25,123.438
PGH_850,Pittsburgh,5,41.812,26,134.375
PGH_851,Pittsburgh,5,41.812,26,134.375
PGH_852,Pittsburgh,5,41.812,26,139.75
PGH_853,Pittsburgh,5,41.812,26,139.75
PGH_854,Pittsburgh,5,41.812,26,139.75
PGH_855,Pittsburgh,5,41.812,26,139.75
PGH_856,Pittsburgh,5,41.812,27,142.5
PGH_857,Pittsburgh,4,29.562,27,142.5
PGH_858,Pittsburgh,4,29.562,31,152.0
PGH_859,Pittsburgh,4,29.562,31,152.0
PGH_860,Pittsburgh,0,0.0,33,152.688
PGH_861,Pittsburgh,3,16.0,32,137.25
PGH_862,Pittsburgh,22,95.125,54,205.625
PGH_863,Pittsburgh,11,68.812,47,183.812
PGH_864,Pittsburgh,11,68.812,47,183.812
PGH_865,Pittsburgh,11,68.812,47,183.812
PGH_866,Pittsburgh,23,100.0,55,200.312
PGH_867,Pittsburgh,12,72.875,49,186.625
PGH_868,Pittsburgh,22,98.625,55,200.312
PGH_869,Pittsburgh,12,72.875,51,193.375
PGH_870,Pittsburgh,22,98.625,55,200.312
PGH_871,Pittsburgh,22,98.625,54,198.938
PGH_872,Pittsburgh,22,98.625,54,198.938
PGH_873,Pittsburgh,22,98.625,54,198.938
PGH_874,Pittsburgh,22,98.625,53,193.625
PGH_875,Pittsburgh,21,94.625,55,200.688
PGH_876,Pittsburgh,21,94.625,57,208.0
PGH_877,Pittsburgh,21,94.625,58,211.25
PGH_878,Pittsburgh,21,94.625,57,208.0
PGH_879,Pittsburgh,22,98.188,59,214.75
PGH_880,Pittsburgh,22,98.188,58,211.25
PGH_881,Pittsburgh,21,94.625,57,208.0
PGH_882,Pittsburgh,22,98.188,58,211.5
PGH_883,Pittsburgh,22,98.188,59,214.75
PGH_884,Pittsburgh,24,101.5,60,225.375
PGH_885,Pittsburgh,24,101.5,60,225.375
PGH_886,Pittsburgh,25,103.938,60,229.438
PGH_887,Pittsburgh,24,100.75,60,229.438
PGH_888,Pittsburgh,26,104.312,63,236.75
PGH_889,Pittsburgh,26,104.312,63,236.75
PGH_890,Pittsburgh,24,101.625,63,236.75
PGH_891,Pittsburgh,24,101.625,63,236.75
PGH_892,Pittsburgh,24,101.625,63,226.062
PGH_893,Pittsburgh,23,94.562,63,236.75
PGH_894,Pittsburgh,22,89.375,62,224.688
PGH_895,Pittsburgh,21,81.625,62,232.375
PGH_896,Pittsburgh,4,8.188,44,122.938
PGH_897,Pittsburgh,4,8.188,44,119.312
PGH_898,Pittsburgh,4,8.188,43,122.562
PGH_899,Pittsburgh,6,12.188,42,113.938
PGH_900,Pittsburgh,4,8.188,42,117.625
PGH_901,Pittsburgh,8,14.812,41,109.938
PGH_902,Pittsburgh,6,12.188,41,109.938
PGH_903,Pittsburgh,8,14.812,40,103.125
PGH_904,Pittsburgh,8,16.188,40,103.125
PGH_905,Pittsburgh,10,18.875,40,103.125
PGH_906,Pittsburgh,6,12.188,41,109.938
PGH_907,Pittsburgh,7,14.875,41,109.938
PGH_908,Pittsburgh,6,12.188,41,109.938
PGH_909,Pittsburgh,7,14.875,41,109.938
PGH_910,Pittsburgh,8,16.25,39,92.188
PGH_911,Pittsburgh,8,16.25,39,92.188
PGH_912,Pittsburgh,18,208.562,55,571.062
PGH_913,Pittsburgh,9,80.688,51,419.188
PGH_914,Pittsburgh,18,181.625,58,536.625
PGH_915,Pittsburgh,19,203.25,58,565.125
PGH_916,Pittsburgh,11,86.125,53,438.938
PGH_917,Pittsburgh,9,77.062,54,419.625
PGH_918,Pittsburgh,13,161.562,69,692.688
PGH_919,Pittsburgh,13,91.562,53,438.938
PGH_920,Pittsburgh,10,79.75,52,415.875
PGH_921,Pittsburgh,14,94.312,56,474.875
PGH_922,Pittsburgh,16,169.25,73,690.938
PGH_923,Pittsburgh,15,178.188,72,643.188
PGH_924,Pittsburgh,15,195.875,73,620.625
PGH_925,Pittsburgh,15,195.875,72,617.938
PGH_926,Pittsburgh,16,198.938,74,622.125
PGH_927,Pittsburgh,18,204.75,75,624.688
PGH_928,Pittsburgh,16,198.938,75,624.812
PGH_929,Pittsburgh,18,204.75,75,624.688
PGH_930,Pittsburgh,18,204.75,76,626.188
PGH_931,Pittsburgh,12,56.0,66,499.062
PGH_932,Pittsburgh,8,52.188,49,312.188
PGH_933,Pittsburgh,19,207.875,75,624.688
PGH_934,Pittsburgh,9,54.875,48,310.312
PGH_935,Pittsburgh,9,54.875,49,312.188
PGH_936,Pittsburgh,9,60.938,57,342.75
PGH_937,Pittsburgh,11,54.25,68,471.375
PGH_938,Pittsburgh,10,57.625,53,339.438
PGH_939,Pittsburgh,11,54.25,67,458.625
PGH_940,Pittsburgh,9,57.312,55,322.812
PGH_941,Pittsburgh,10,57.625,60,378.562
PGH_942,Pittsburgh,28,235.812,80,576.5
PGH_943,Pittsburgh,28,235.812,80,576.5
PGH_944,Pittsburgh,28,235.812,80,576.5
PGH_945,Pittsburgh,28,235.812,81,579.688
PGH_946,Pittsburgh,27,211.375,80,538.125
PGH_947,Pittsburgh,25,135.312,78,512.0
PGH_948,Pittsburgh,27,138.062,79,513.375
PGH_949,Pittsburgh,27,138.062,78,464.625
PGH_950,Pittsburgh,28,139.562,77,455.0
PGH_951,Pittsburgh,9,46.938,73,453.938
PGH_952,Pittsburgh,27,138.062,78,464.625
PGH_953,Pittsburgh,27,138.062,78,464.625
PGH_954,Pittsburgh,9,46.938,77,469.875
PGH_955,Pittsburgh,27,138.062,78,464.625
PGH_956,Pittsburgh,29,140.938,76,421.312
PGH_957,Pittsburgh,29,140.938,77,447.562
PGH_958,Pittsburgh,29,140.938,75,413.75
PGH_959,Pittsburgh,9,46.938,75,458.938
PGH_960,Pittsburgh,8,39.312,76,461.688
PGH_961,Pittsburgh,7,36.625,76,478.688
PGH_962,Pittsburgh,6,30.25,76,461.688
PGH_963,Pittsburgh,5,13.625,70,392.562
PGH_964,Pittsburgh,5,13.625,73,399.75
PGH_965,Pittsburgh,5,13.625,70,392.75
PGH_966,Pittsburgh,5,13.625,71,394.625
PGH_967,Pittsburgh,6,16.312,71,347.875
PGH_968,Pittsburgh,6,16.312,71,352.875
PGH_969,Pittsburgh,26,136.188,76,420.125
PGH_970,Pittsburgh,26,136.188,76,420.125
PGH_971,Pittsburgh,26,136.188,76,420.125
PGH_972,Pittsburgh,9,45.438,70,362.375
PGH_973,Pittsburgh,26,136.188,75,412.562
PGH_974,Pittsburgh,10,55.062,70,362.375
PGH_975,Pittsburgh,26,136.188,75,412.562
PGH_976,Pittsburgh,26,136.188,76,420.125
PGH_977,Pittsburgh,7,19.0,71,371.125
PGH_978,Pittsburgh,31,162.312,76,421.375
PGH_979,Pittsburgh,34,169.062,76,421.375
PGH_980,Pittsburgh,33,166.0,75,419.5
PGH_981,Pittsburgh,33,166.0,75,419.5
PGH_982,Pittsburgh,9,45.25,70,366.75
PGH_983,Pittsburgh,33,166.0,75,419.5
PGH_984,Pittsburgh,9,45.25,71,374.938
PGH_985,Pittsburgh,33,167.688,76,421.375
PGH_986,Pittsburgh,33,166.0,74,416.375
PGH_987,Pittsburgh,34,169.062,76,422.562
PGH_988,Pittsburgh,33,166.0,75,419.5
PGH_989,Pittsburgh,33,166.0,76,422.25
PGH_990,Pittsburgh,33,166.0,75,419.125
PGH_991,Pittsburgh,7,25.938,66,351.562
PGH_992,Pittsburgh,9,45.312,69,373.625
PGH_993,Pittsburgh,8,35.562,66,351.562
PGH_994,Pittsburgh,9,45.312,67,361.312
PGH_995,Pittsburgh,34,169.062,76,422.25
PGH_996,Pittsburgh,32,162.875,80,445.125
PGH_997,Pittsburgh,32,162.875,79,400.938
PGH_998,Pittsburgh,32,162.875,79,400.938
PGH_999,Pittsburgh,32,162.875,79,400.938
PGH_1000,Pittsburgh,9,48.938,68,364.438
PGH_1001,Pittsburgh,32,162.875,79,400.938
PGH_1002,Pittsburgh,32,162.875,79,400.938
PGH_1003,Pittsburgh,7,25.938,68,364.438
PGH_1004,Pittsburgh,32,162.875,79,400.938
PGH_1005,Pittsburgh,33,165.562,78,397.875
PGH_1006,Pittsburgh,9,48.938,68,364.438
PGH_1007,Pittsburgh,8,39.312,68,364.438
PGH_1008,Pittsburgh,34,168.25,75,401.188
PGH_1009,Pittsburgh,9,48.938,68,364.438
PGH_1010,Pittsburgh,34,168.25,77,406.312
PGH_1011,Pittsburgh,9,48.938,68,364.438
PGH_1012,Pittsburgh,34,174.812,79,415.688
PGH_1013,Pittsburgh,34,174.812,79,415.688
PGH_1014,Pittsburgh,27,130.25,85,421.062
PGH_1015,Pittsburgh,28,141.375,83,410.125
PGH_1016,Pittsburgh,26,127.125,84,419.562
PGH_1017,Pittsburgh,27,130.25,85,421.062
PGH_1018,Pittsburgh,28,141.375,84,411.438
PGH_1019,Pittsburgh,27,130.25,85,421.062
PGH_1020,Pittsburgh,26,127.125,85,421.062
PGH_1021,Pittsburgh,27,130.25,84,406.812
PGH_1022,Pittsburgh,24,112.938,71,269.375
PGH_1023,Pittsburgh,25,114.438,71,268.125
PGH_1024,Pittsburgh,24,112.938,69,263.562
PGH_1025,Pittsburgh,24,121.312,85,404.5
PGH_1026,Pittsburgh,22,99.0,81,392.562
PGH_1027,Pittsburgh,24,112.938,69,263.562
PGH_1028,Pittsburgh,25,114.438,69,263.938
PGH_1029,Pittsburgh,21,97.625,80,389.438
PGH_1030,Pittsburgh,21,97.625,80,389.438
PGH_1031,Pittsburgh,24,121.312,84,396.938
PGH_1032,Pittsburgh,22,99.0,80,387.0
PGH_1033,Pittsburgh,21,97.625,79,383.875
PGH_1034,Pittsburgh,24,121.312,82,377.438
PGH_1035,Pittsburgh,25,124.0,82,377.438
PGH_1036,Pittsburgh,25,124.0,81,371.062
PGH_1037,Pittsburgh,25,124.0,81,371.062
PGH_1038,Pittsburgh,25,124.0,80,371.875
PGH_1039,Pittsburgh,25,124.0,80,360.0
PGH_1040,Pittsburgh,25,124.0,80,360.0
PGH_1041,Pittsburgh,23,134.625,90,375.062
PGH_1042,Pittsburgh,25,143.938,85,362.812
PGH_1043,Pittsburgh,22,131.875,91,384.688
PGH_1044,Pittsburgh,22,131.875,91,384.688
PGH_1045,Pittsburgh,24,141.25,88,371.0
PGH_1046,Pittsburgh,23,138.5,88,371.0
PGH_1047,Pittsburgh,10,18.5,69,232.625
PGH_1048,Pittsburgh,21,129.188,92,379.938
PGH_1049,Pittsburgh,21,129.188,91,377.25
PGH_1050,Pittsburgh,21,129.188,92,379.5
PGH_1051,Pittsburgh,21,129.188,93,381.25
PGH_1052,Pittsburgh,22,135.812,86,358.938
PGH_1053,Pittsburgh,22,135.812,86,358.938
PGH_1054,Pittsburgh,22,135.812,86,358.938
PGH_1055,Pittsburgh,24,159.812,79,357.438
PGH_1056,Pittsburgh,24,159.812,79,358.438
PGH_1057,Pittsburgh,24,159.812,83,367.562
PGH_1058,Pittsburgh,5,10.5,67,220.938
PGH_1059,Pittsburgh,16,50.375,89,345.75
PGH_1060,Pittsburgh,5,10.5,63,185.625
PGH_1061,Pittsburgh,16,50.375,96,349.5
PGH_1062,Pittsburgh,16,50.375,97,352.688
PGH_1063,Pittsburgh,16,50.375,97,352.688
PGH_1064,Pittsburgh,16,50.375,97,352.688
PGH_1065,Pittsburgh,27,89.562,90,292.625
PGH_1066,Pittsburgh,27,89.562,89,290.375
PGH_1067,Pittsburgh,27,89.562,88,280.625
PGH_1068,Pittsburgh,27,89.562,86,267.25
