point_id,city,heading,sidewalk_present,crosswalk_present
317,msp,0,0,0
317,msp,90,0,0
317,msp,180,0,0
317,msp,270,0,0
318,msp,0,0,0
318,msp,90,0,0
318,msp,180,0,0
318,msp,270,0,0
319,msp,0,0,0
319,msp,90,0,0
319,msp,180,0,0
319,msp,270,1,0
320,msp,0,0,0
320,msp,90,0,0
320,msp,180,0,0
320,msp,270,0,0
321,msp,0,0,0
321,msp,90,0,0
321,msp,180,0,0
321,msp,270,0,0
322,msp,0,1,0
322,msp,90,1,0
322,msp,180,1,0
322,msp,270,1,0
323,msp,0,0,0
323,msp,90,0,0
323,msp,180,0,0
323,msp,270,0,0
324,msp,0,0,0
324,msp,90,0,0
324,msp,180,0,0
324,msp,270,0,0
325,msp,0,0,0
325,msp,90,0,0
325,msp,180,0,0
325,msp,270,1,0
326,msp,0,0,0
326,msp,90,0,0
326,msp,180,0,0
326,msp,270,0,0
327,msp,0,0,0
327,msp,90,0,0
327,msp,180,0,0
327,msp,270,0,0
328,msp,0,0,0
328,msp,90,0,0
328,msp,180,0,0
328,msp,270,0,0
329,msp,0,0,0
329,msp,90,0,0
329,msp,180,0,0
329,msp,270,0,0
330,msp,0,0,0
330,msp,90,0,0
330,msp,180,0,0
330,msp,270,0,0
331,msp,0,0,0
331,msp,90,0,0
331,msp,180,0,0
331,msp,270,0,0
332,msp,0,0,0
332,msp,90,0,0
332,msp,180,0,0
332,msp,270,0,0
333,msp,0,0,0
333,msp,90,0,0
333,msp,180,0,0
333,msp,270,0,0
334,msp,0,1,0
334,msp,90,1,0
334,msp,180,1,0
334,msp,270,1,0
335,msp,0,1,0
335,msp,90,0,0
335,msp,180,1,0
335,msp,270,1,0
336,msp,0,1,0
336,msp,90,1,0
336,msp,180,1,0
336,msp,270,1,0
337,msp,0,1,1
337,msp,90,1,1
337,msp,180,1,1
337,msp,270,1,1
338,msp,0,0,0
338,msp,90,0,0
338,msp,180,0,0
338,msp,270,0,0
339,msp,0,1,1
339,msp,90,1,1
339,msp,180,1,1
339,msp,270,1,1
340,msp,0,1,0
340,msp,90,1,0
340,msp,180,1,0
340,msp,270,1,0
341,msp,0,0,0
341,msp,90,0,0
341,msp,180,0,0
341,msp,270,0,1
342,msp,0,1,0
342,msp,90,0,0
342,msp,180,1,0
342,msp,270,0,0
343,msp,0,1,0
343,msp,90,1,0
343,msp,180,1,0
343,msp,270,1,0
344,msp,0,1,0
344,msp,90,1,0
344,msp,180,1,0
344,msp,270,1,0
345,msp,0,1,0
345,msp,90,1,0
345,msp,180,1,0
345,msp,270,1,0
346,msp,0,1,0
346,msp,90,1,0
346,msp,180,1,0
346,msp,270,1,0
347,msp,0,1,0
347,msp,90,1,0
347,msp,180,1,0
347,msp,270,1,0
348,msp,0,1,0
348,msp,90,1,0
348,msp,180,1,0
348,msp,270,1,0
349,msp,0,1,0
349,msp,90,1,0
349,msp,180,1,0
349,msp,270,1,0
350,msp,0,1,0
350,msp,90,1,0
350,msp,180,1,0
350,msp,270,1,0
351,msp,0,1,0
351,msp,90,1,0
351,msp,180,1,0
351,msp,270,1,0
352,msp,0,1,0
352,msp,90,1,0
352,msp,180,1,0
352,msp,270,1,0
353,msp,0,1,0
353,msp,90,1,0
353,msp,180,1,0
353,msp,270,1,0
354,msp,0,1,0
354,msp,90,1,0
354,msp,180,1,0
354,msp,270,1,0
355,msp,0,1,0
355,msp,90,1,0
355,msp,180,1,0
355,msp,270,1,0
356,msp,0,0,0
356,msp,90,0,0
356,msp,180,0,0
356,msp,270,0,0
357,msp,0,1,0
357,msp,90,1,0
357,msp,180,1,1
357,msp,270,1,0
358,msp,0,0,0
358,msp,90,0,0
358,msp,180,1,0
358,msp,270,0,0
359,msp,0,1,0
359,msp,90,1,0
359,msp,180,1,0
359,msp,270,1,0
360,msp,0,1,0
360,msp,90,1,0
360,msp,180,1,0
360,msp,270,1,0
361,msp,0,1,0
361,msp,90,1,0
361,msp,180,1,0
361,msp,270,1,0
362,msp,0,1,0
362,msp,90,1,0
362,msp,180,1,0
362,msp,270,1,0
363,msp,0,1,0
363,msp,90,1,0
363,msp,180,1,0
363,msp,270,1,0
364,msp,0,1,0
364,msp,90,1,0
364,msp,180,1,0
364,msp,270,1,0
365,msp,0,1,0
365,msp,90,1,0
365,msp,180,1,0
365,msp,270,1,0
366,msp,0,1,0
366,msp,90,1,0
366,msp,180,1,0
366,msp,270,1,0
367,msp,0,1,0
367,msp,90,1,0
367,msp,180,1,0
367,msp,270,1,0
368,msp,0,0,0
368,msp,90,0,0
368,msp,180,1,0
368,msp,270,0,0
369,msp,0,1,0
369,msp,90,1,0
369,msp,180,1,0
369,msp,270,1,0
370,msp,0,1,0
370,msp,90,1,0
370,msp,180,1,0
370,msp,270,1,0
371,msp,0,1,0
371,msp,90,1,0
371,msp,180,1,0
371,msp,270,1,0
372,msp,0,1,0
372,msp,90,1,0
372,msp,180,1,0
372,msp,270,1,0
373,msp,0,1,0
373,msp,90,1,0
373,msp,180,1,0
373,msp,270,1,0
374,msp,0,1,0
374,msp,90,1,0
374,msp,180,1,0
374,msp,270,1,0
375,msp,0,1,0
375,msp,90,1,0
375,msp,180,1,0
375,msp,270,1,0
376,msp,0,1,0
376,msp,90,1,0
376,msp,180,1,0
376,msp,270,1,0
377,msp,0,1,0
377,msp,90,1,0
377,msp,180,1,0
377,msp,270,1,0
378,msp,0,1,0
378,msp,90,1,0
378,msp,180,1,0
378,msp,270,1,0
379,msp,0,1,0
379,msp,90,1,0
379,msp,180,1,0
379,msp,270,1,0
380,msp,0,1,0
380,msp,90,1,0
380,msp,180,1,0
380,msp,270,1,0
381,msp,0,1,0
381,msp,90,1,0
381,msp,180,1,0
381,msp,270,1,0
382,msp,0,1,0
382,msp,90,1,0
382,msp,180,1,0
382,msp,270,1,0
383,msp,0,1,0
383,msp,90,1,0
383,msp,180,1,0
383,msp,270,1,0
384,msp,0,1,0
384,msp,90,1,0
384,msp,180,1,0
384,msp,270,1,0
385,msp,0,1,0
385,msp,90,1,0
385,msp,180,1,0
385,msp,270,1,0
386,msp,0,1,0
386,msp,90,1,0
386,msp,180,1,0
386,msp,270,1,0
387,msp,0,1,0
387,msp,90,1,0
387,msp,180,1,0
387,msp,270,1,0
388,msp,0,1,0
388,msp,90,1,0
388,msp,180,1,0
388,msp,270,1,0
389,msp,0,1,0
389,msp,90,1,0
389,msp,180,1,0
389,msp,270,1,0
390,msp,0,1,0
390,msp,90,1,0
390,msp,180,1,0
390,msp,270,1,0
391,msp,0,1,0
391,msp,90,1,0
391,msp,180,1,0
391,msp,270,1,0
392,msp,0,1,0
392,msp,90,1,0
392,msp,180,1,0
392,msp,270,1,0
393,msp,0,1,0
393,msp,90,1,0
393,msp,180,1,0
393,msp,270,1,0
394,msp,0,0,0
394,msp,90,0,0
394,msp,180,0,0
394,msp,270,0,0
395,msp,0,1,0
395,msp,90,1,0
395,msp,180,1,0
395,msp,270,1,0
396,msp,0,1,0
396,msp,90,1,0
396,msp,180,1,0
396,msp,270,1,0
397,msp,0,1,0
397,msp,90,1,0
397,msp,180,1,0
397,msp,270,1,0
398,msp,0,1,0
398,msp,90,1,0
398,msp,180,1,0
398,msp,270,1,0
399,msp,0,1,0
399,msp,90,1,0
399,msp,180,1,0
399,msp,270,1,0
400,msp,0,1,0
400,msp,90,1,0
400,msp,180,1,0
400,msp,270,1,0
401,msp,0,1,0
401,msp,90,1,0
401,msp,180,1,0
401,msp,270,1,0
402,msp,0,1,0
402,msp,90,1,0
402,msp,180,1,0
402,msp,270,1,0
403,msp,0,1,0
403,msp,90,1,0
403,msp,180,1,0
403,msp,270,1,0
404,msp,0,1,0
404,msp,90,1,0
404,msp,180,1,0
404,msp,270,1,0
405,msp,0,1,0
405,msp,90,1,0
405,msp,180,1,0
405,msp,270,1,0
406,msp,0,1,0
406,msp,90,1,0
406,msp,180,1,0
406,msp,270,1,0
407,msp,0,1,0
407,msp,90,1,0
407,msp,180,1,0
407,msp,270,1,0
408,msp,0,1,0
408,msp,90,1,0
408,msp,180,1,0
408,msp,270,1,0
409,msp,0,1,0
409,msp,90,1,0
409,msp,180,1,0
409,msp,270,1,0
410,msp,0,1,0
410,msp,90,1,0
410,msp,180,1,0
410,msp,270,1,0
411,msp,0,1,0
411,msp,90,1,0
411,msp,180,1,0
411,msp,270,1,0
412,msp,0,1,0
412,msp,90,1,0
412,msp,180,1,0
412,msp,270,1,0
413,msp,0,1,0
413,msp,90,1,0
413,msp,180,1,0
413,msp,270,1,0
414,msp,0,1,0
414,msp,90,1,0
414,msp,180,1,0
414,msp,270,1,0
415,msp,0,1,0
415,msp,90,1,0
415,msp,180,1,0
415,msp,270,1,0
416,msp,0,1,0
416,msp,90,1,0
416,msp,180,1,0
416,msp,270,1,0
417,msp,0,1,0
417,msp,90,0,0
417,msp,180,0,0
417,msp,270,0,0
418,msp,0,1,0
418,msp,90,1,0
418,msp,180,1,0
418,msp,270,1,0
419,msp,0,1,0
419,msp,90,1,0
419,msp,180,1,0
419,msp,270,1,0
420,msp,0,1,0
420,msp,90,1,0
420,msp,180,1,0
420,msp,270,1,0
421,msp,0,1,0
421,msp,90,1,0
421,msp,180,1,0
421,msp,270,1,0
422,msp,0,1,0
422,msp,90,1,0
422,msp,180,1,0
422,msp,270,1,0
423,msp,0,0,0
423,msp,90,0,0
423,msp,180,0,0
423,msp,270,1,0
424,msp,0,1,0
424,msp,90,1,0
424,msp,180,1,0
424,msp,270,1,0
425,msp,0,0,0
425,msp,90,0,0
425,msp,180,0,0
425,msp,270,0,0
426,msp,0,1,0
426,msp,90,1,0
426,msp,180,1,0
426,msp,270,1,0
427,msp,0,1,0
427,msp,90,1,0
427,msp,180,1,0
427,msp,270,1,0
428,msp,0,1,0
428,msp,90,1,0
428,msp,180,1,0
428,msp,270,1,0
429,msp,0,1,0
429,msp,90,1,0
429,msp,180,1,0
429,msp,270,1,0
430,msp,0,1,0
430,msp,90,1,0
430,msp,180,1,0
430,msp,270,1,0
431,msp,0,1,0
431,msp,90,1,0
431,msp,180,1,0
431,msp,270,1,0
432,msp,0,1,0
432,msp,90,1,0
432,msp,180,1,0
432,msp,270,1,0
433,msp,0,1,0
433,msp,90,1,0
433,msp,180,1,0
433,msp,270,1,0
434,msp,0,1,0
434,msp,90,1,0
434,msp,180,1,0
434,msp,270,1,0
435,msp,0,0,0
435,msp,90,0,0
435,msp,180,0,0
435,msp,270,0,0
436,msp,0,1,0
436,msp,90,1,0
436,msp,180,1,0
436,msp,270,1,0
437,msp,0,0,0
437,msp,90,0,0
437,msp,180,0,0
437,msp,270,0,0
438,msp,0,0,0
438,msp,90,0,0
438,msp,180,0,0
438,msp,270,0,0
439,msp,0,1,0
439,msp,90,1,0
439,msp,180,1,0
439,msp,270,1,0
440,msp,0,0,0
440,msp,90,0,0
440,msp,180,0,0
440,msp,270,0,0
441,msp,0,1,0
441,msp,90,1,0
441,msp,180,1,0
441,msp,270,1,0
442,msp,0,1,0
442,msp,90,1,0
442,msp,180,1,0
442,msp,270,1,0
443,msp,0,1,0
443,msp,90,0,0
443,msp,180,0,0
443,msp,270,0,0
444,msp,0,1,0
444,msp,90,1,0
444,msp,180,1,0
444,msp,270,1,0
445,msp,0,1,0
445,msp,90,1,0
445,msp,180,1,0
445,msp,270,1,0
446,msp,0,1,0
446,msp,90,1,0
446,msp,180,1,0
446,msp,270,1,0
447,msp,0,1,0
447,msp,90,1,0
447,msp,180,1,0
447,msp,270,1,0
448,msp,0,1,0
448,msp,90,1,0
448,msp,180,1,0
448,msp,270,1,0
449,msp,0,1,0
449,msp,90,1,0
449,msp,180,1,0
449,msp,270,1,0
450,msp,0,1,0
450,msp,90,1,0
450,msp,180,1,0
450,msp,270,1,0
451,msp,0,1,0
451,msp,90,1,0
451,msp,180,1,0
451,msp,270,1,0
452,msp,0,1,0
452,msp,90,1,0
452,msp,180,1,0
452,msp,270,1,0
453,msp,0,1,0
453,msp,90,1,0
453,msp,180,1,0
453,msp,270,1,0
454,msp,0,1,0
454,msp,90,1,0
454,msp,180,1,0
454,msp,270,1,0
455,msp,0,0,0
455,msp,90,0,0
455,msp,180,1,0
455,msp,270,0,0
456,msp,0,0,0
456,msp,90,1,0
456,msp,180,0,0
456,msp,270,0,0
457,msp,0,1,0
457,msp,90,1,0
457,msp,180,1,0
457,msp,270,1,0
458,msp,0,0,0
458,msp,90,1,0
458,msp,180,1,0
458,msp,270,1,0
459,msp,0,1,0
459,msp,90,1,0
459,msp,180,1,0
459,msp,270,1,0
460,msp,0,1,0
460,msp,90,1,0
460,msp,180,1,0
460,msp,270,1,0
461,msp,0,1,0
461,msp,90,1,0
461,msp,180,1,0
461,msp,270,1,0
462,msp,0,1,0
462,msp,90,1,0
462,msp,180,1,0
462,msp,270,1,0
463,msp,0,1,0
463,msp,90,1,0
463,msp,180,1,0
463,msp,270,1,0
464,msp,0,1,0
464,msp,90,1,0
464,msp,180,1,0
464,msp,270,1,0
465,msp,0,1,0
465,msp,90,1,0
465,msp,180,1,0
465,msp,270,1,0
466,msp,0,1,0
466,msp,90,1,0
466,msp,180,1,0
466,msp,270,1,0
467,msp,0,1,0
467,msp,90,1,0
467,msp,180,1,0
467,msp,270,1,0
468,msp,0,1,0
468,msp,90,1,0
468,msp,180,1,0
468,msp,270,1,0
469,msp,0,1,0
469,msp,90,1,0
469,msp,180,1,0
469,msp,270,1,0
470,msp,0,1,0
470,msp,90,1,0
470,msp,180,1,0
470,msp,270,1,0
471,msp,0,1,0
471,msp,90,1,0
471,msp,180,1,0
471,msp,270,1,0
472,msp,0,0,0
472,msp,90,1,0
472,msp,180,1,0
472,msp,270,0,0
473,msp,0,1,0
473,msp,90,1,0
473,msp,180,1,0
473,msp,270,1,0
474,msp,0,0,0
474,msp,90,0,0
474,msp,180,1,0
474,msp,270,1,0
475,msp,0,1,0
475,msp,90,1,0
475,msp,180,1,0
475,msp,270,1,0
476,msp,0,1,0
476,msp,90,1,0
476,msp,180,1,0
476,msp,270,1,0
477,msp,0,1,0
477,msp,90,1,0
477,msp,180,1,0
477,msp,270,1,0
478,msp,0,1,0
478,msp,90,1,0
478,msp,180,1,0
478,msp,270,1,0
479,msp,0,1,0
479,msp,90,1,0
479,msp,180,1,0
479,msp,270,1,0
480,msp,0,1,0
480,msp,90,1,0
480,msp,180,1,0
480,msp,270,1,0
481,msp,0,1,0
481,msp,90,1,0
481,msp,180,1,0
481,msp,270,1,0
482,msp,0,0,0
482,msp,90,0,0
482,msp,180,0,0
482,msp,270,0,0
483,msp,0,1,0
483,msp,90,1,0
483,msp,180,1,0
483,msp,270,1,0
484,msp,0,1,0
484,msp,90,1,0
484,msp,180,1,0
484,msp,270,1,0
485,msp,0,1,0
485,msp,90,1,0
485,msp,180,1,0
485,msp,270,1,0
486,msp,0,1,0
486,msp,90,1,0
486,msp,180,1,0
486,msp,270,1,0
487,msp,0,0,0
487,msp,90,0,0
487,msp,180,0,0
487,msp,270,0,0
488,msp,0,0,0
488,msp,90,0,0
488,msp,180,0,0
488,msp,270,0,0
489,msp,0,0,0
489,msp,90,0,0
489,msp,180,0,0
489,msp,270,0,0
490,msp,0,0,0
490,msp,90,0,0
490,msp,180,0,0
490,msp,270,0,0
491,msp,0,0,0
491,msp,90,0,0
491,msp,180,0,0
491,msp,270,0,0
492,msp,0,0,0
492,msp,90,0,0
492,msp,180,0,0
492,msp,270,0,0
493,msp,0,0,0
493,msp,90,0,0
493,msp,180,0,0
493,msp,270,0,0
494,msp,0,1,0
494,msp,90,1,0
494,msp,180,1,0
494,msp,270,1,0
495,msp,0,1,0
495,msp,90,1,0
495,msp,180,1,0
495,msp,270,1,0
496,msp,0,1,0
496,msp,90,1,0
496,msp,180,1,0
496,msp,270,1,0
497,msp,0,1,0
497,msp,90,1,0
497,msp,180,1,0
497,msp,270,1,0
498,msp,0,1,0
498,msp,90,1,0
498,msp,180,1,0
498,msp,270,1,0
499,msp,0,1,0
499,msp,90,1,0
499,msp,180,1,0
499,msp,270,1,0
500,msp,0,1,0
500,msp,90,1,0
500,msp,180,1,0
500,msp,270,1,0
501,msp,0,1,0
501,msp,90,1,0
501,msp,180,1,0
501,msp,270,1,0
502,msp,0,1,0
502,msp,90,1,0
502,msp,180,1,0
502,msp,270,1,0
503,msp,0,1,1
503,msp,90,1,1
503,msp,180,1,0
503,msp,270,1,0
504,msp,0,1,0
504,msp,90,1,0
504,msp,180,1,0
504,msp,270,1,0
505,msp,0,1,0
505,msp,90,1,0
505,msp,180,1,0
505,msp,270,1,0
506,msp,0,1,0
506,msp,90,1,0
506,msp,180,1,0
506,msp,270,1,1
507,msp,0,1,0
507,msp,90,1,0
507,msp,180,1,0
507,msp,270,1,0
508,msp,0,1,1
508,msp,90,1,0
508,msp,180,1,1
508,msp,270,1,1
509,msp,0,1,1
509,msp,90,1,1
509,msp,180,1,0
509,msp,270,1,0
510,msp,0,1,1
510,msp,90,1,1
510,msp,180,1,1
510,msp,270,1,1
511,msp,0,1,1
511,msp,90,1,1
511,msp,180,1,1
511,msp,270,1,1
512,msp,0,1,0
512,msp,90,1,0
512,msp,180,1,0
512,msp,270,1,0
513,msp,0,1,0
513,msp,90,1,0
513,msp,180,1,0
513,msp,270,1,0
514,msp,0,1,0
514,msp,90,1,0
514,msp,180,1,0
514,msp,270,1,0
515,msp,0,1,0
515,msp,90,1,0
515,msp,180,1,0
515,msp,270,1,0
516,msp,0,1,0
516,msp,90,1,0
516,msp,180,1,0
516,msp,270,1,0
517,msp,0,1,0
517,msp,90,1,0
517,msp,180,1,0
517,msp,270,1,0
518,msp,0,1,0
518,msp,90,1,0
518,msp,180,1,0
518,msp,270,1,0
519,msp,0,1,0
519,msp,90,1,0
519,msp,180,1,0
519,msp,270,1,0
520,msp,0,1,0
520,msp,90,1,0
520,msp,180,1,0
520,msp,270,1,0
521,msp,0,1,0
521,msp,90,1,0
521,msp,180,1,0
521,msp,270,1,0
522,msp,0,1,0
522,msp,90,1,0
522,msp,180,1,0
522,msp,270,1,0
523,msp,0,1,0
523,msp,90,1,0
523,msp,180,1,0
523,msp,270,1,0
524,msp,0,1,0
524,msp,90,1,0
524,msp,180,1,0
524,msp,270,1,0
525,msp,0,1,0
525,msp,90,1,0
525,msp,180,1,0
525,msp,270,1,0
526,msp,0,1,0
526,msp,90,1,0
526,msp,180,1,0
526,msp,270,1,0
527,msp,0,1,0
527,msp,90,1,0
527,msp,180,1,0
527,msp,270,1,0
528,msp,0,1,0
528,msp,90,1,0
528,msp,180,1,0
528,msp,270,1,0
529,msp,0,1,0
529,msp,90,1,0
529,msp,180,1,0
529,msp,270,1,0
530,msp,0,1,0
530,msp,90,1,0
530,msp,180,1,0
530,msp,270,1,0
531,msp,0,1,0
531,msp,90,1,0
531,msp,180,1,0
531,msp,270,1,0
532,msp,0,1,0
532,msp,90,1,0
532,msp,180,1,0
532,msp,270,1,0
533,msp,0,1,0
533,msp,90,1,0
533,msp,180,1,0
533,msp,270,1,0
534,msp,0,1,0
534,msp,90,1,0
534,msp,180,1,0
534,msp,270,1,0
535,msp,0,1,0
535,msp,90,1,0
535,msp,180,1,0
535,msp,270,1,0
536,msp,0,1,0
536,msp,90,1,0
536,msp,180,1,0
536,msp,270,1,0
537,msp,0,1,0
537,msp,90,1,0
537,msp,180,1,0
537,msp,270,1,0
538,msp,0,1,0
538,msp,90,1,0
538,msp,180,1,0
538,msp,270,1,0
539,msp,0,1,0
539,msp,90,1,0
539,msp,180,1,0
539,msp,270,1,0
540,msp,0,1,0
540,msp,90,1,0
540,msp,180,1,0
540,msp,270,1,0
541,msp,0,0,0
541,msp,90,0,0
541,msp,180,0,0
541,msp,270,0,0
542,msp,0,1,0
542,msp,90,1,0
542,msp,180,1,0
542,msp,270,1,0
543,msp,0,1,1
543,msp,90,1,0
543,msp,180,1,0
543,msp,270,1,0
544,msp,0,1,0
544,msp,90,1,0
544,msp,180,1,0
544,msp,270,1,0
545,msp,0,1,0
545,msp,90,1,0
545,msp,180,1,0
545,msp,270,1,0
546,msp,0,1,0
546,msp,90,1,0
546,msp,180,1,0
546,msp,270,1,0
547,msp,0,1,0
547,msp,90,1,0
547,msp,180,1,0
547,msp,270,1,0
548,msp,0,1,0
548,msp,90,1,0
548,msp,180,1,0
548,msp,270,1,0
549,msp,0,1,1
549,msp,90,0,0
549,msp,180,0,0
549,msp,270,0,0
550,msp,0,1,1
550,msp,90,1,1
550,msp,180,1,1
550,msp,270,1,1
551,msp,0,0,0
551,msp,90,0,0
551,msp,180,0,0
551,msp,270,0,0
552,msp,0,1,0
552,msp,90,1,0
552,msp,180,1,1
552,msp,270,1,0
553,msp,0,0,0
553,msp,90,0,0
553,msp,180,0,0
553,msp,270,0,0
554,msp,0,1,0
554,msp,90,1,0
554,msp,180,1,0
554,msp,270,1,0
555,msp,0,1,0
555,msp,90,1,0
555,msp,180,1,0
555,msp,270,1,0
556,msp,0,0,0
556,msp,90,0,0
556,msp,180,1,0
556,msp,270,0,0
557,msp,0,0,0
557,msp,90,0,0
557,msp,180,1,0
557,msp,270,0,0
558,msp,0,0,0
558,msp,90,0,0
558,msp,180,0,0
558,msp,270,0,0
559,msp,0,1,0
559,msp,90,1,0
559,msp,180,1,0
559,msp,270,1,0
560,msp,0,1,0
560,msp,90,1,0
560,msp,180,1,0
560,msp,270,1,0
561,msp,0,1,0
561,msp,90,1,0
561,msp,180,1,0
561,msp,270,1,0
562,msp,0,1,0
562,msp,90,1,0
562,msp,180,1,0
562,msp,270,1,0
563,msp,0,1,0
563,msp,90,1,0
563,msp,180,1,0
563,msp,270,1,0
564,msp,0,1,0
564,msp,90,1,0
564,msp,180,1,0
564,msp,270,1,0
565,msp,0,1,0
565,msp,90,1,0
565,msp,180,1,0
565,msp,270,1,0
566,msp,0,1,0
566,msp,90,1,0
566,msp,180,1,0
566,msp,270,1,0
567,msp,0,1,0
567,msp,90,1,0
567,msp,180,1,0
567,msp,270,1,0
568,msp,0,1,0
568,msp,90,1,0
568,msp,180,1,0
568,msp,270,1,0
569,msp,0,0,0
569,msp,90,0,0
569,msp,180,0,0
569,msp,270,0,0
570,msp,0,1,0
570,msp,90,1,0
570,msp,180,1,0
570,msp,270,1,0
571,msp,0,1,0
571,msp,90,1,0
571,msp,180,1,0
571,msp,270,1,0
572,msp,0,1,0
572,msp,90,1,0
572,msp,180,1,0
572,msp,270,1,0
573,msp,0,1,0
573,msp,90,1,0
573,msp,180,1,0
573,msp,270,1,0
574,msp,0,1,0
574,msp,90,1,0
574,msp,180,1,0
574,msp,270,1,0
575,msp,0,0,0
575,msp,90,0,0
575,msp,180,0,0
575,msp,270,0,0
576,msp,0,1,0
576,msp,90,1,0
576,msp,180,1,0
576,msp,270,1,0
577,msp,0,1,0
577,msp,90,1,0
577,msp,180,1,0
577,msp,270,1,0
578,msp,0,1,0
578,msp,90,1,0
578,msp,180,1,0
578,msp,270,1,0
579,msp,0,1,0
579,msp,90,1,0
579,msp,180,1,0
579,msp,270,1,0
580,msp,0,1,0
580,msp,90,1,0
580,msp,180,1,0
580,msp,270,1,0
581,msp,0,1,0
581,msp,90,1,0
581,msp,180,1,0
581,msp,270,1,0
582,msp,0,0,0
582,msp,90,0,0
582,msp,180,0,0
582,msp,270,0,0
583,msp,0,1,0
583,msp,90,1,0
583,msp,180,1,0
583,msp,270,1,0
584,msp,0,1,0
584,msp,90,1,0
584,msp,180,1,0
584,msp,270,1,0
585,msp,0,0,0
585,msp,90,0,0
585,msp,180,0,0
585,msp,270,0,0
586,msp,0,1,0
586,msp,90,1,0
586,msp,180,1,0
586,msp,270,1,0
587,msp,0,1,0
587,msp,90,1,0
587,msp,180,1,0
587,msp,270,1,0
588,msp,0,1,0
588,msp,90,1,0
588,msp,180,1,0
588,msp,270,1,0
589,msp,0,1,0
589,msp,90,1,0
589,msp,180,1,0
589,msp,270,1,0
590,msp,0,0,0
590,msp,90,0,0
590,msp,180,0,0
590,msp,270,0,0
591,msp,0,1,0
591,msp,90,1,0
591,msp,180,1,0
591,msp,270,1,0
592,msp,0,1,0
592,msp,90,1,0
592,msp,180,1,0
592,msp,270,1,0
593,msp,0,1,0
593,msp,90,1,0
593,msp,180,1,0
593,msp,270,1,0
594,msp,0,1,0
594,msp,90,1,0
594,msp,180,1,0
594,msp,270,1,0
595,msp,0,0,0
595,msp,90,0,0
595,msp,180,0,0
595,msp,270,0,0
596,msp,0,0,0
596,msp,90,0,0
596,msp,180,0,0
596,msp,270,0,0
597,msp,0,0,0
597,msp,90,0,0
597,msp,180,0,0
597,msp,270,0,0
598,msp,0,1,0
598,msp,90,1,0
598,msp,180,1,0
598,msp,270,1,0
599,msp,0,1,0
599,msp,90,1,0
599,msp,180,1,0
599,msp,270,1,0
600,msp,0,1,0
600,msp,90,1,0
600,msp,180,1,0
600,msp,270,1,0
601,msp,0,1,0
601,msp,90,1,0
601,msp,180,1,0
601,msp,270,1,0
602,msp,0,1,0
602,msp,90,1,0
602,msp,180,1,1
602,msp,270,1,0
603,msp,0,1,0
603,msp,90,1,0
603,msp,180,1,0
603,msp,270,1,0
604,msp,0,1,0
604,msp,90,1,0
604,msp,180,1,0
604,msp,270,1,0
605,msp,0,1,0
605,msp,90,1,0
605,msp,180,1,0
605,msp,270,1,0
606,msp,0,1,0
606,msp,90,1,0
606,msp,180,1,0
606,msp,270,1,0
607,msp,0,1,0
607,msp,90,1,0
607,msp,180,1,0
607,msp,270,1,0
608,msp,0,1,1
608,msp,90,1,0
608,msp,180,1,0
608,msp,270,1,0
609,msp,0,1,0
609,msp,90,1,0
609,msp,180,1,0
609,msp,270,1,0
610,msp,0,1,0
610,msp,90,1,0
610,msp,180,1,0
610,msp,270,1,0
611,msp,0,1,0
611,msp,90,1,0
611,msp,180,1,0
611,msp,270,1,0
612,msp,0,1,0
612,msp,90,1,0
612,msp,180,0,0
612,msp,270,0,0
613,msp,0,1,0
613,msp,90,1,0
613,msp,180,1,0
613,msp,270,1,0
614,msp,0,1,0
614,msp,90,1,0
614,msp,180,1,0
614,msp,270,1,0
615,msp,0,1,0
615,msp,90,1,0
615,msp,180,1,0
615,msp,270,1,0
616,msp,0,1,0
616,msp,90,1,0
616,msp,180,1,1
616,msp,270,1,0
617,msp,0,0,0
617,msp,90,0,0
617,msp,180,0,0
617,msp,270,0,0
618,msp,0,1,0
618,msp,90,1,0
618,msp,180,1,0
618,msp,270,1,0
619,msp,0,1,0
619,msp,90,1,0
619,msp,180,1,0
619,msp,270,1,0
620,msp,0,1,0
620,msp,90,1,0
620,msp,180,1,0
620,msp,270,1,0
621,msp,0,1,0
621,msp,90,1,0
621,msp,180,1,0
621,msp,270,1,0
622,msp,0,1,0
622,msp,90,1,0
622,msp,180,1,0
622,msp,270,1,0
623,msp,0,1,0
623,msp,90,1,0
623,msp,180,1,0
623,msp,270,1,0
624,msp,0,1,0
624,msp,90,1,0
624,msp,180,1,0
624,msp,270,1,0
625,msp,0,1,0
625,msp,90,1,0
625,msp,180,1,0
625,msp,270,1,0
626,msp,0,1,0
626,msp,90,1,0
626,msp,180,1,0
626,msp,270,1,0
627,msp,0,1,0
627,msp,90,1,0
627,msp,180,1,0
627,msp,270,1,0
628,msp,0,1,0
628,msp,90,1,0
628,msp,180,1,0
628,msp,270,1,0
629,msp,0,1,0
629,msp,90,1,0
629,msp,180,1,0
629,msp,270,1,0
630,msp,0,1,0
630,msp,90,1,0
630,msp,180,1,0
630,msp,270,1,0
631,msp,0,1,0
631,msp,90,0,0
631,msp,180,0,0
631,msp,270,1,0
632,msp,0,1,0
632,msp,90,1,0
632,msp,180,1,0
632,msp,270,1,0
633,msp,0,1,0
633,msp,90,1,0
633,msp,180,1,0
633,msp,270,1,0
634,msp,0,1,0
634,msp,90,1,0
