point_id,metro,state,lat,lon,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
MSP_80,Minneapolis,MN,45.0289226,-93.0268078,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,14,56.312
MSP_81,Minneapolis,MN,45.028973,-93.026826,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,14,56.312
MSP_82,Minneapolis,MN,45.0290223,-93.0278072,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,12,48.625
MSP_83,Minneapolis,MN,45.0292403,-93.0280093,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,11,46.812
MSP_84,Minneapolis,MN,45.0294242,-93.0280079,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,10,39.375
MSP_85,Minneapolis,MN,45.0295986,-93.0280065,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,10,39.375
MSP_86,Minneapolis,MN,45.0296885,-93.027546,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,12,48.625
MSP_87,Minneapolis,MN,45.0296894,-93.0277937,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,6,25.562,12,48.625
MSP_88,Minneapolis,MN,45.0297313,-93.0322035,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,10,30.312
MSP_89,Minneapolis,MN,45.0297333,-93.0319463,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,9,29.125
MSP_90,Minneapolis,MN,45.0297352,-93.0317094,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,9,29.125
MSP_91,Minneapolis,MN,45.0302853,-93.0313642,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,8,27.938
MSP_92,Minneapolis,MN,45.0304139,-93.0315862,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,9,29.125
MSP_93,Minneapolis,MN,45.0304179,-93.0313675,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,4,4.75,8,27.938
MSP_94,Minneapolis,MN,45.0311948,-93.0316083,271230424012,27123042401,16.666666666666664,20.0,16.0,16.0,16.0,1.7052429343895712,3.758178259297536,0.7087127401325103,23.80400723896157,122.4118168116452,16.311742593426434,443.91,19.0,13.4647754317,22.8,"(19.4, 26.6)",30.5,"(27.3, 33.7)",6482.0,3,3.562,8,27.938
MSP_95,Minneapolis,MN,45.011908,-93.2848079,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,10,29.188,21,62.25
MSP_96,Minneapolis,MN,45.0120432,-93.2850189,270531016002,27053101600,13.333333333333334,8.0,4.0,17.0,17.0,4.129590890725442,13.465464686589891,0.909736122531166,21.5632162400603,136.6826439765918,21.5632162400603,323.21,11.67,101.792371104,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,10,29.188,21,62.25
MSP_97,Minneapolis,MN,45.0120502,-93.2848097,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,10,29.188,21,62.25
MSP_98,Minneapolis,MN,45.0128676,-93.2817316,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,4,9.375,17,45.938
MSP_99,Minneapolis,MN,45.0130122,-93.2819644,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,4,9.375,16,44.875
MSP_100,Minneapolis,MN,45.0130163,-93.2817104,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,4,9.375,18,48.312
MSP_101,Minneapolis,MN,45.0130237,-93.281719,270531016001,27053101600,11.5,11.0,2.0,11.0,17.0,5.430073170994369,8.766989644789792,0.3116848727764864,20.64048805264895,67.2109422507668,16.120959860770242,383.56,6.0,26.2919320319,41.8,"(38.2, 45.3)",41.5,"(38.7, 44.6)",3174.0,4,9.375,17,45.938
MSP_102,Minneapolis,MN,45.0132026,-93.2817351,270531009001,27053100900,12.833333333333332,15.0,8.0,10.0,17.0,3.326660353691266,11.74928518270461,0.5675200574948627,20.34675485594338,55.54493991071455,12.04213670013829,346.01,7.0,22.0042206777,29.2,"(26.4, 32.3)",33.5,"(30.8, 36.4)",5005.0,4,9.375,17,45.938
MSP_103,Minneapolis,MN,45.0132094,-93.2819673,270531009001,27053100900,12.833333333333332,15.0,8.0,10.0,17.0,3.326660353691266,11.74928518270461,0.5675200574948627,20.34675485594338,55.54493991071455,12.04213670013829,346.01,7.0,22.0042206777,29.2,"(26.4, 32.3)",33.5,"(30.8, 36.4)",5005.0,4,9.375,16,44.875
MSP_104,Minneapolis,MN,45.0132119,-93.2817321,270531009001,27053100900,12.833333333333332,15.0,8.0,10.0,17.0,3.326660353691266,11.74928518270461,0.5675200574948627,20.34675485594338,55.54493991071455,12.04213670013829,346.01,7.0,22.0042206777,29.2,"(26.4, 32.3)",33.5,"(30.8, 36.4)",5005.0,4,9.375,17,45.938
MSP_105,Minneapolis,MN,45.0239995,-93.2866401,270531004001,27053100400,14.333333333333332,15.0,5.0,13.0,20.0,4.047474439735019,12.93104298081532,0.4662995182250788,26.610126417336545,88.94167903606576,19.571148422692456,92.54,4.67,20.0947092936,27.3,"(24.3, 30.4)",33.5,"(30.7, 36.4)",3388.0,3,11.312,14,47.312
MSP_106,Minneapolis,MN,45.0240039,-93.2864387,270531004001,27053100400,14.333333333333332,15.0,5.0,13.0,20.0,4.047474439735019,12.93104298081532,0.4662995182250788,26.610126417336545,88.94167903606576,19.571148422692456,92.54,4.67,20.0947092936,27.3,"(24.3, 30.4)",33.5,"(30.7, 36.4)",3388.0,3,11.312,14,47.312
MSP_107,Minneapolis,MN,45.012109,-93.2475367,270531018002,27053101800,19.0,15.0,19.0,20.0,20.0,6.378158218715392,17.197328056600952,0.8628958286775447,28.37672724938093,222.0360733615597,28.37672724938093,147.52,12.67,80.3632819943,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,9,42.125,23,92.438
MSP_108,Minneapolis,MN,45.0121191,-93.2471811,270531019003,27053101900,17.666666666666668,17.0,17.0,17.0,19.0,8.508777084352154,15.868869262316766,0.8632017504217537,23.88915837181163,149.78170477126784,23.88915837181163,218.6,9.67,131.647799049,20.0,"(17.3, 23.4)",29.4,"(26.8, 32.3)",2833.0,10,46.438,27,100.75
MSP_109,Minneapolis,MN,45.0122425,-93.2475342,270531018002,27053101800,19.0,15.0,19.0,20.0,20.0,6.378158218715392,17.197328056600952,0.8628958286775447,28.37672724938093,222.0360733615597,28.37672724938093,147.52,12.67,80.3632819943,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,9,42.125,23,92.438
MSP_110,Minneapolis,MN,45.0122466,-93.2471769,270531019003,27053101900,17.666666666666668,17.0,17.0,17.0,19.0,8.508777084352154,15.868869262316766,0.8632017504217537,23.88915837181163,149.78170477126784,23.88915837181163,218.6,9.67,131.647799049,20.0,"(17.3, 23.4)",29.4,"(26.8, 32.3)",2833.0,10,46.438,28,102.812
MSP_111,Minneapolis,MN,45.0122564,-93.247534,270531018002,27053101800,19.0,15.0,19.0,20.0,20.0,6.378158218715392,17.197328056600952,0.8628958286775447,28.37672724938093,222.0360733615597,28.37672724938093,147.52,12.67,80.3632819943,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,9,42.125,23,92.438
MSP_112,Minneapolis,MN,45.0122581,-93.247177,270531019003,27053101900,17.666666666666668,17.0,17.0,17.0,19.0,8.508777084352154,15.868869262316766,0.8632017504217537,23.88915837181163,149.78170477126784,23.88915837181163,218.6,9.67,131.647799049,20.0,"(17.3, 23.4)",29.4,"(26.8, 32.3)",2833.0,10,46.438,28,102.812
MSP_113,Minneapolis,MN,45.0130808,-93.2471647,270531019003,27053101900,17.666666666666668,17.0,17.0,17.0,19.0,8.508777084352154,15.868869262316766,0.8632017504217537,23.88915837181163,149.78170477126784,23.88915837181163,218.6,9.67,131.647799049,20.0,"(17.3, 23.4)",29.4,"(26.8, 32.3)",2833.0,11,51.312,27,104.75
MSP_114,Minneapolis,MN,45.0130872,-93.2475283,270531018002,27053101800,19.0,15.0,19.0,20.0,20.0,6.378158218715392,17.197328056600952,0.8628958286775447,28.37672724938093,222.0360733615597,28.37672724938093,147.52,12.67,80.3632819943,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,9,46.812,24,98.688
MSP_115,Minneapolis,MN,45.0130946,-93.2471832,270531019003,27053101900,17.666666666666668,17.0,17.0,17.0,19.0,8.508777084352154,15.868869262316766,0.8632017504217537,23.88915837181163,149.78170477126784,23.88915837181163,218.6,9.67,131.647799049,20.0,"(17.3, 23.4)",29.4,"(26.8, 32.3)",2833.0,11,51.312,26,102.75
MSP_116,Minneapolis,MN,45.0132398,-93.2471794,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,11,51.312,26,102.75
MSP_117,Minneapolis,MN,45.0132514,-93.2475325,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,9,46.812,24,98.688
MSP_118,Minneapolis,MN,45.0132589,-93.2471809,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,11,51.312,26,102.75
MSP_119,Minneapolis,MN,45.0140398,-93.2471865,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,24,95.812
MSP_120,Minneapolis,MN,45.0140447,-93.246846,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,26,100.125
MSP_121,Minneapolis,MN,45.0142204,-93.2475059,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,8,41.938,21,86.688
MSP_122,Minneapolis,MN,45.0142226,-93.2471881,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,23,90.938
MSP_123,Minneapolis,MN,45.0142227,-93.247046,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,24,93.0
MSP_124,Minneapolis,MN,45.0142238,-93.2468328,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,25,94.938
MSP_125,Minneapolis,MN,45.0144141,-93.2471898,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,9,44.188,23,90.938
MSP_126,Minneapolis,MN,45.014415,-93.247046,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,24,93.0
MSP_127,Minneapolis,MN,45.0144165,-93.2468336,270530011002,27053001100,16.333333333333332,15.0,15.0,16.0,18.0,6.851543094014069,15.44415472562952,0.7302857491710936,22.17860852635454,117.57698402279836,22.17860852635454,311.14,12.33,98.8425862822,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,10,46.438,24,92.688
MSP_128,Minneapolis,MN,45.0144637,-93.2475049,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,8,41.938,21,86.688
MSP_129,Minneapolis,MN,45.0148991,-93.2490117,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_130,Minneapolis,MN,45.0149,-93.2492332,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,22,89.562
MSP_131,Minneapolis,MN,45.0149111,-93.2490286,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_132,Minneapolis,MN,45.014912,-93.2492162,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_133,Minneapolis,MN,45.0150146,-93.2490323,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_134,Minneapolis,MN,45.0150172,-93.249215,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_135,Minneapolis,MN,45.0150352,-93.2490105,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_136,Minneapolis,MN,45.0150403,-93.2492319,270531018001,27053101800,15.333333333333332,13.0,11.0,16.0,18.0,4.633169153981382,9.64439204101333,0.6160718831626412,24.378078039979663,121.84720078398372,24.36812004934544,270.91,20.0,102.959314533,22.5,"(19.3, 25.5)",30.0,"(27.1, 32.8)",4153.0,10,52.25,21,86.688
MSP_137,Minneapolis,MN,45.0203781,-93.2372425,270530011001,27053001100,16.166666666666664,9.0,18.0,19.0,16.0,5.453230938877031,12.45632751301385,0.8849621992411875,26.05619970841204,176.4563406640359,24.079046344605064,427.82,10.33,82.8392110098,18.8,"(16.0, 22.4)",28.8,"(26.0, 31.6)",2219.0,2,4.062,12,25.438
MSP_138,Minneapolis,MN,45.0203824,-93.2370073,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,2,4.062,14,23.625
MSP_139,Minneapolis,MN,45.0203965,-93.2318519,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,4,4.125,21,28.938
MSP_140,Minneapolis,MN,45.0203966,-93.2321064,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,4,5.188,21,28.938
MSP_141,Minneapolis,MN,45.020518,-93.237346,270530006013,27053000601,14.166666666666668,3.0,8.0,20.0,17.0,7.742712563578466,18.515182217252853,0.9146824763691468,29.16735006621452,234.66636057806903,26.55611051117705,358.08,10.33,72.7151064814,16.8,"(14.4, 19.4)",27.3,"(24.7, 30.0)",4760.0,2,4.062,10,21.188
MSP_142,Minneapolis,MN,45.0205284,-93.2319696,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,5,6.188,20,26.688
MSP_143,Minneapolis,MN,45.0205285,-93.2370094,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,2,4.062,12,19.375
MSP_144,Minneapolis,MN,45.0205285,-93.232105,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,4,5.188,20,26.688
MSP_145,Minneapolis,MN,45.0205298,-93.2313406,270530006034,27053000603,13.666666666666666,2.0,6.0,19.0,18.0,3.775633923241689,8.177992505806898,0.8194483718728035,27.931669615369696,182.6294000429496,27.48131453160302,280.29,5.0,48.9150953618,16.6,"(14.2, 19.1)",27.1,"(24.5, 29.9)",2955.0,4,4.125,20,26.688
MSP_146,Minneapolis,MN,45.0205329,-93.2372296,270530006013,27053000601,14.166666666666668,3.0,8.0,20.0,17.0,7.742712563578466,18.515182217252853,0.9146824763691468,29.16735006621452,234.66636057806903,26.55611051117705,358.08,10.33,72.7151064814,16.8,"(14.4, 19.4)",27.3,"(24.7, 30.0)",4760.0,2,4.062,10,21.188
MSP_147,Minneapolis,MN,45.020707,-93.2321058,270531012001,27053101200,15.0,8.0,14.0,17.0,17.0,5.036984932848082,10.273350519288066,0.7652041114455568,25.759180725733096,138.8058727894722,24.79374290003948,356.74,5.0,33.5798995523,15.0,"(12.7, 17.6)",25.4,"(22.8, 28.3)",4913.0,3,4.125,20,26.688
MSP_148,Minneapolis,MN,45.0207201,-93.237334,270530006013,27053000601,14.166666666666668,3.0,8.0,20.0,17.0,7.742712563578466,18.515182217252853,0.9146824763691468,29.16735006621452,234.66636057806903,26.55611051117705,358.08,10.33,72.7151064814,16.8,"(14.4, 19.4)",27.3,"(24.7, 30.0)",4760.0,4,8.125,11,23.188
MSP_149,Minneapolis,MN,45.0207218,-93.2372253,270530006013,27053000601,14.166666666666668,3.0,8.0,20.0,17.0,7.742712563578466,18.515182217252853,0.9146824763691468,29.16735006621452,234.66636057806903,26.55611051117705,358.08,10.33,72.7151064814,16.8,"(14.4, 19.4)",27.3,"(24.7, 30.0)",4760.0,4,8.125,11,23.188
