point_id,city,dc_official_sidewalk_present,dist_to_sidewalk_m
4939,dc,0,
494,dc,1,0.0
4940,dc,0,
4941,dc,0,
4942,dc,0,
4943,dc,0,
4944,dc,0,
4945,dc,0,
4946,dc,0,
4947,dc,0,
4948,dc,0,
4949,dc,0,
495,dc,1,0.0
4950,dc,0,
4951,dc,1,3.152209439968525
4952,dc,1,10.993381961231064
4953,dc,1,0.0
4954,dc,0,
4955,dc,0,
4956,dc,0,
4957,dc,0,
4958,dc,0,
4959,dc,1,6.170807231805595
496,dc,1,0.0
4960,dc,1,4.361307673968258
4961,dc,1,9.515325914997353
4962,dc,1,11.744918595131132
4963,dc,1,3.8817734243562576
4964,dc,1,0.0
4965,dc,1,3.136210665267518
4966,dc,1,10.721005199598183
4967,dc,1,6.101826520901593
4968,dc,1,2.9946799833000237
4969,dc,1,6.743716743437242
497,dc,1,0.0
4970,dc,0,
4971,dc,0,
4972,dc,0,
4973,dc,0,
4974,dc,0,
4975,dc,0,
4976,dc,0,
4977,dc,0,
4978,dc,0,
4979,dc,0,
498,dc,1,0.0
4980,dc,0,
4981,dc,0,
4982,dc,0,
4983,dc,0,
4984,dc,0,
4985,dc,0,
4986,dc,0,
4987,dc,0,
4988,dc,0,
4989,dc,0,
499,dc,0,
4990,dc,0,
4991,dc,0,
4992,dc,0,
4993,dc,0,
4994,dc,0,
4995,dc,0,
4996,dc,0,
4997,dc,0,
4998,dc,0,
4999,dc,0,
5,dc,0,
50,dc,0,
500,dc,0,
501,dc,1,4.047968898957094
502,dc,1,1.8045903959040355
503,dc,1,16.2942023074981
504,dc,1,0.0
505,dc,1,0.0
506,dc,1,0.0
507,dc,1,20.156161987826774
508,dc,1,0.0
509,dc,1,0.0
51,dc,0,
510,dc,0,
511,dc,1,0.0
512,dc,1,0.28798581151036795
513,dc,1,2.1226650750847145
514,dc,1,17.03908254599381
515,dc,1,21.07906498306319
516,dc,1,13.927191738968302
517,dc,1,0.0
518,dc,1,0.0
519,dc,1,0.0
52,dc,0,
520,dc,1,0.0
521,dc,1,0.0
522,dc,1,0.0
523,dc,1,0.0
524,dc,1,0.0
525,dc,1,1.9857577468966021
526,dc,1,0.0
527,dc,1,0.0
528,dc,1,0.0
529,dc,1,0.0
53,dc,0,
530,dc,1,0.0
531,dc,1,0.0
532,dc,1,0.0
533,dc,1,0.0
534,dc,1,23.73432483006761
535,dc,1,0.0
536,dc,1,0.0
537,dc,1,0.0
538,dc,1,1.2918255999356405
539,dc,1,11.77421460017862
54,dc,0,
540,dc,1,1.6176193008208428
541,dc,1,3.377813036720497
542,dc,1,0.0
543,dc,1,0.0
544,dc,1,0.0
545,dc,1,1.8822191357746867
546,dc,1,2.7329952352323867
547,dc,1,1.5409827355596961
548,dc,1,3.3258341487210012
549,dc,1,0.0
55,dc,0,
550,dc,1,14.092288638457934
551,dc,1,0.0
552,dc,1,1.8769522358251989
553,dc,1,2.769915907993716
554,dc,1,0.0
555,dc,1,0.0
556,dc,1,2.2634647868114155
557,dc,1,8.889612955725479
558,dc,1,0.0
559,dc,1,0.0
56,dc,0,
560,dc,1,0.0
561,dc,1,0.0
562,dc,1,0.0
563,dc,1,0.0
564,dc,1,0.0
565,dc,1,0.0
566,dc,1,6.03353584732154
567,dc,1,0.0
568,dc,1,0.0
569,dc,1,6.102935642178901
57,dc,0,
570,dc,1,0.0
571,dc,1,0.0
572,dc,1,0.0
573,dc,1,2.155291265767083
574,dc,1,2.9992790188503
575,dc,1,22.149700668521145
576,dc,1,0.0
577,dc,0,
578,dc,1,2.1434524148721255
579,dc,1,1.4327282477517673
58,dc,0,
580,dc,1,0.0
581,dc,1,1.1340038579139777
582,dc,1,0.0
583,dc,1,0.0
584,dc,1,0.0
585,dc,1,0.0
586,dc,1,0.0
587,dc,1,0.0
588,dc,1,0.0
589,dc,1,21.651719801745696
59,dc,0,
590,dc,1,1.8796932619109499
591,dc,1,1.86092036996591
592,dc,1,0.0
593,dc,1,0.0
594,dc,1,10.063506998216171
595,dc,1,1.981698018827624
596,dc,1,0.0
597,dc,1,1.9963394738313653
599,dc,1,0.0
6,dc,0,
60,dc,0,
600,dc,1,0.0
601,dc,1,2.1447958366066455
602,dc,1,0.0
603,dc,1,2.1166799380745416
604,dc,1,0.0
605,dc,1,0.0
606,dc,1,1.3877327862458833
607,dc,1,2.047592274597161
608,dc,1,2.355957648104222
609,dc,1,0.0
61,dc,0,
610,dc,1,0.0
611,dc,1,15.040426411470131
612,dc,1,7.111199423172845
613,dc,1,0.0
614,dc,1,0.0
615,dc,1,3.9668431041166703
616,dc,1,0.0
617,dc,1,0.0
618,dc,1,0.0
619,dc,1,0.0
62,dc,0,
620,dc,1,0.0
621,dc,1,0.0
622,dc,1,0.0
623,dc,1,0.0
624,dc,1,6.658666805578393
625,dc,1,0.0
626,dc,1,0.0
627,dc,1,0.0
628,dc,1,5.463141752224453
629,dc,1,2.036907306596513
63,dc,0,
630,dc,1,0.0
631,dc,1,0.0
632,dc,1,0.0
633,dc,1,5.998433320272709
634,dc,1,4.453146916673854
635,dc,1,0.0
636,dc,1,1.7751070221001823
637,dc,1,3.8535368674579966
638,dc,1,3.332859268109271
639,dc,1,1.8753930464449533
64,dc,0,
640,dc,1,0.0
641,dc,1,0.0
642,dc,0,
643,dc,1,0.0
644,dc,1,0.0
645,dc,1,0.0
646,dc,1,14.629168774242505
647,dc,1,6.459131512974423
648,dc,1,7.427990376903714
649,dc,1,8.277704947208303
65,dc,0,
650,dc,1,0.0
651,dc,1,2.417558965602663
652,dc,1,14.074133580961831
653,dc,1,0.0
654,dc,1,0.0
655,dc,1,5.403190268350693
656,dc,1,7.735557913306846
657,dc,1,0.6967439876827305
658,dc,1,7.475233569911136
659,dc,1,2.149050823317424
66,dc,0,
660,dc,0,
661,dc,1,0.0
662,dc,1,9.520951745381192
663,dc,0,
664,dc,1,2.408733259020619
665,dc,1,0.0
666,dc,1,0.0
667,dc,1,6.273043770262825
668,dc,1,6.4122995740238276
669,dc,0,
67,dc,0,
670,dc,1,0.0
671,dc,0,
672,dc,1,0.0
673,dc,1,5.310448981967358
674,dc,1,0.0
675,dc,1,0.0
676,dc,1,0.0
677,dc,1,1.2620640029636583
678,dc,1,0.0
679,dc,1,0.0
68,dc,0,
680,dc,1,9.844130450016516
681,dc,1,10.259029580232525
682,dc,1,0.0
683,dc,1,2.4331211356040456
684,dc,1,0.0
685,dc,1,7.148302168025164
686,dc,1,17.865469874151007
687,dc,1,1.7345796356545007
688,dc,1,2.706102618452273
689,dc,0,
69,dc,0,
690,dc,1,0.0
691,dc,1,0.0
692,dc,1,19.340628646868534
693,dc,1,5.043974690920272
694,dc,1,0.0
695,dc,1,0.0
696,dc,1,0.0
697,dc,0,
698,dc,1,2.4097851590158377
699,dc,0,
7,dc,0,
70,dc,0,
700,dc,1,1.8163047224308362
701,dc,1,0.0
702,dc,1,1.94407948418388
703,dc,1,0.0
704,dc,0,
705,dc,0,
706,dc,0,
707,dc,0,
708,dc,0,
709,dc,1,0.0
71,dc,0,
710,dc,1,5.843573501530745
711,dc,0,
712,dc,1,0.0
713,dc,1,0.0
714,dc,1,0.0
715,dc,1,0.0
716,dc,1,0.0
717,dc,0,
718,dc,1,17.32414015438757
719,dc,1,2.7449219715317543
72,dc,0,
720,dc,0,
721,dc,1,10.407505420520593
722,dc,1,0.0
723,dc,0,
724,dc,0,
725,dc,0,
726,dc,0,
727,dc,0,
728,dc,0,
729,dc,0,
73,dc,0,
730,dc,0,
731,dc,0,
732,dc,0,
733,dc,0,
734,dc,0,
735,dc,0,
736,dc,0,
737,dc,0,
738,dc,0,
739,dc,0,
74,dc,0,
740,dc,0,
741,dc,0,
742,dc,0,
743,dc,0,
744,dc,0,
745,dc,0,
746,dc,0,
747,dc,0,
748,dc,0,
749,dc,0,
75,dc,0,
750,dc,0,
751,dc,0,
752,dc,0,
753,dc,0,
754,dc,0,
755,dc,0,
756,dc,0,
757,dc,0,
758,dc,0,
759,dc,0,
76,dc,0,
760,dc,0,
761,dc,0,
762,dc,0,
763,dc,0,
764,dc,0,
765,dc,0,
766,dc,0,
767,dc,0,
768,dc,0,
769,dc,0,
77,dc,0,
770,dc,0,
771,dc,1,0.0
772,dc,1,3.008545374117959
773,dc,1,0.0
774,dc,1,0.0
775,dc,1,0.0
776,dc,1,0.0
777,dc,1,0.0
778,dc,1,4.013427408388754
779,dc,1,0.0
78,dc,0,
780,dc,1,0.0
781,dc,1,2.1547561034042517
782,dc,1,2.0294320613143144
783,dc,1,0.0
784,dc,1,0.0
785,dc,1,0.0
786,dc,1,0.0
787,dc,1,0.0
788,dc,1,0.0
789,dc,1,3.7680644760991555
79,dc,0,
790,dc,1,1.5306061489358513
791,dc,1,2.237138474003415
792,dc,1,0.0
793,dc,1,0.0
794,dc,1,0.0
795,dc,1,0.0
796,dc,1,0.0
797,dc,1,2.0231494142836004
798,dc,1,0.0
799,dc,1,0.0
8,dc,0,
80,dc,0,
800,dc,1,0.0
801,dc,0,
802,dc,1,0.0
803,dc,1,20.564004127298702
804,dc,1,1.93331598734221
805,dc,1,1.9632930428844906
806,dc,1,2.0120495480468286
807,dc,1,0.0
808,dc,1,0.0
809,dc,1,0.0
81,dc,0,
810,dc,1,0.0
811,dc,1,0.0
812,dc,1,1.9442773088500316
813,dc,1,0.0
814,dc,1,0.0
815,dc,1,1.5733307741808684
816,dc,1,4.662426922265893
817,dc,1,0.0
818,dc,1,0.0
819,dc,1,1.576324592471162
82,dc,0,
820,dc,1,0.0
821,dc,1,0.0
822,dc,1,0.0
823,dc,1,1.205146092677266
824,dc,1,0.0
825,dc,1,1.096883721215224
826,dc,1,0.0
827,dc,1,0.0
828,dc,1,0.0
829,dc,1,0.0
83,dc,0,
830,dc,1,0.0
831,dc,1,0.0
832,dc,1,24.753994340713582
833,dc,1,0.0
834,dc,1,0.0
835,dc,1,2.1147696325515843
836,dc,1,0.0
837,dc,1,0.0
838,dc,1,0.0
839,dc,1,0.0
84,dc,0,
840,dc,1,0.0
841,dc,1,0.0
842,dc,1,0.0
843,dc,1,0.0
844,dc,1,0.0
845,dc,0,
846,dc,1,1.0152364571395158
847,dc,1,2.0919712974971683
848,dc,1,2.179433658496004
849,dc,1,0.0
85,dc,0,
850,dc,1,0.0
851,dc,1,2.0009741637739324
852,dc,1,0.0
853,dc,1,1.981293188290618
854,dc,1,2.3943559437075135
855,dc,1,0.0
856,dc,1,2.3547823871092595
857,dc,1,0.0
858,dc,1,2.677651021452525
859,dc,1,1.9561322816626672
86,dc,0,
860,dc,1,0.0
861,dc,1,14.500679635050785
862,dc,1,2.226420500837385
863,dc,1,0.0
864,dc,1,2.084110343134553
865,dc,1,0.0
866,dc,0,
867,dc,1,1.827624992435177
868,dc,1,0.0
869,dc,1,0.0
87,dc,0,
870,dc,1,0.0
871,dc,0,
872,dc,1,1.7115521267703455
873,dc,1,0.0
874,dc,1,2.283749270849951
875,dc,1,0.0
876,dc,1,1.8215868472697456
877,dc,1,0.0
878,dc,1,0.0
879,dc,1,0.0
88,dc,0,
880,dc,1,0.0
881,dc,1,0.0
882,dc,1,0.0
883,dc,1,1.9729206755077568
884,dc,1,0.0
885,dc,1,1.9907158829487424
886,dc,1,4.498558299173912
887,dc,1,0.0
888,dc,1,0.0
889,dc,1,0.0
89,dc,0,
890,dc,1,1.904002598793019
891,dc,1,0.0
892,dc,1,7.376230210239978
893,dc,1,1.8729638488315208
894,dc,1,0.0
895,dc,1,0.0
896,dc,1,0.0
897,dc,1,0.0
898,dc,1,0.0
899,dc,1,0.0
9,dc,0,
90,dc,0,
900,dc,1,0.0
901,dc,1,0.0
902,dc,1,0.0
903,dc,1,0.6125630712290723
904,dc,1,2.4021296697111207
905,dc,1,0.0
906,dc,1,1.5589197857735404
907,dc,1,0.0
908,dc,1,1.4098845516501404
909,dc,1,0.0
91,dc,0,
910,dc,1,0.0
911,dc,1,0.0
912,dc,1,2.2007892371715037
913,dc,1,0.0
914,dc,1,0.0
915,dc,1,1.8603360071999355
916,dc,1,0.0
917,dc,1,0.0
918,dc,1,0.0
919,dc,1,0.0
92,dc,0,
920,dc,1,0.0
921,dc,1,2.015692759073214
922,dc,1,2.496855008318101
923,dc,1,2.062036075590401
924,dc,1,0.0
925,dc,1,2.2034465642812266
926,dc,1,2.019033574085218
927,dc,1,0.0
928,dc,1,0.0
929,dc,1,0.0
93,dc,1,7.657497819516878
930,dc,1,0.0
931,dc,1,9.761444728381518
932,dc,1,0.0
933,dc,1,0.0
934,dc,1,0.0
935,dc,0,
936,dc,1,0.0
937,dc,1,3.7211301333748676
938,dc,1,2.1982807831713593
939,dc,1,0.0
94,dc,1,0.0
940,dc,1,2.88842235173143
941,dc,1,0.0
942,dc,1,0.0
943,dc,1,3.026302902366074
944,dc,1,0.0
945,dc,1,0.0
946,dc,1,9.650333714469056
947,dc,1,0.0
948,dc,1,0.0
949,dc,1,0.0
95,dc,0,
950,dc,1,0.0
951,dc,0,
952,dc,1,0.0
953,dc,0,
954,dc,1,2.597700194562111
955,dc,1,2.160837093253013
956,dc,1,3.858186443313464
957,dc,1,0.0
958,dc,1,0.0
959,dc,1,2.1122827239222954
96,dc,0,
960,dc,1,0.557123628795875
961,dc,1,0.0
962,dc,1,0.0
963,dc,1,0.0
964,dc,1,0.0
965,dc,1,0.0
966,dc,1,3.102461910274269
967,dc,1,1.3803335262957017
968,dc,1,0.0
969,dc,1,1.6748952959925127
97,dc,0,
970,dc,1,15.493101677229745
971,dc,1,0.0
972,dc,1,0.0
973,dc,1,2.2089269267291605
974,dc,1,5.848365358945825
975,dc,1,0.0
976,dc,1,0.0
977,dc,1,3.389747804108478
978,dc,1,0.0
979,dc,1,0.0
98,dc,0,
980,dc,1,0.0
981,dc,0,
982,dc,1,0.0
983,dc,1,0.0
984,dc,1,0.0
985,dc,1,0.0
986,dc,1,2.0773060794827116
987,dc,1,0.0
988,dc,1,0.0
989,dc,1,2.716185560657767
99,dc,0,
990,dc,1,0.0
991,dc,1,0.0
992,dc,1,0.0
993,dc,1,0.0
994,dc,1,1.971869202707702
995,dc,1,2.53100834310793
996,dc,1,1.91426959310487
997,dc,1,0.0
998,dc,1,0.0
999,dc,1,0.0
